family,config,symbol,tf,stop%,target%,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,verdict
D-tom-r77-transfer,R77-replay TOM N=3d stop=none,SPY,1d,,,240,51.21140572106871,60.416666666666664,122.9073737305649,-31.609596527952235,81,27.25170342870328,58.0246913580247,22.07387977724966,-8.926406262269735,SURVIVOR
D-tom-r77-transfer,R77-replay TOM N=3d stop=2xATR,SPY,1d,2.63809994132364,,240,43.284661136852904,56.666666666666664,103.88318672844696,-17.83637144186712,81,26.522098386533315,58.0246913580247,21.482899693091984,-7.698527436687222,SURVIVOR
D-tom-r77-transfer,R77-replay TOM N=3d stop=none,ES,1d,,,186,13.711418472121471,56.451612903225815,25.503238358145943,-33.12560843962417,62,76.41028428406864,61.29032258064516,47.37437625612255,-10.101353263321206,SURVIVOR
D-tom-r77-transfer,R77-replay TOM N=3d stop=2xATR,ES,1d,2.720349598333148,,186,19.696688607485335,54.3010752688172,36.635840809922726,-17.788192787838884,62,83.39139126460466,61.29032258064516,51.70266258405489,-6.806773596301705,SURVIVOR
D-tom-r77-transfer,R77-replay TOM N=3d stop=none,QQQ,1d,,,197,62.02186253277926,56.34517766497462,122.18306918957515,-33.20491190445113,65,105.14784663449508,69.23076923076923,68.34610031242181,-10.945490748072094,SURVIVOR
D-tom-r77-transfer,R77-replay TOM N=3d stop=2xATR,QQQ,1d,3.4082212374241734,,197,41.24141915647133,51.26903553299492,81.24559573824853,-32.237908409477974,65,101.73647003773043,67.6923076923077,66.12870552452476,-8.790540639772754,SURVIVOR
