family,config,symbol,tf,stop%,target%,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,verdict
C-firsthour-gapcond,gapcond=gap_up(>=0.3%) long tgt1.5xrange stop=rangeheight,SPY,1h,0.451600518646232,0.6774007779693481,65,4.764768534304032,49.23076923076923,3.0970995472976215,-3.159986138374821,22,-1.2797504724301028,45.45454545454545,-0.28154510393462173,-1.487213587316702,FAIL
C-firsthour-gapcond,gapcond=gap_up(>=0.3%) long tgt2.5xrange stop=rangeheight,SPY,1h,0.451600518646232,1.12900129661558,65,2.984340618539136,44.61538461538462,1.9398214020504456,-3.6972836770587705,22,-1.2630507175639318,45.45454545454545,-0.27787115786406247,-1.4872135873167083,FAIL
C-firsthour-gapcond,gapcond=gap_up(>=0.3%) short tgt1.5xrange stop=rangeheight,SPY,1h,0.451600518646232,0.6774007779693481,58,-7.420716643096245,37.93103448275862,-4.304015652995819,-6.6600710194494805,15,-11.404010338414082,33.33333333333333,-1.7106015507621142,-2.577926301079594,FAIL
C-firsthour-gapcond,gapcond=gap_up(>=0.3%) short tgt2.5xrange stop=rangeheight,SPY,1h,0.451600518646232,1.12900129661558,58,-13.259936583782386,29.310344827586203,-7.690763218593788,-9.0543094979009,15,-12.9928186557075,26.666666666666668,-1.948922798356123,-3.6803615287251428,FAIL
C-firsthour-gapcond,gapcond=gap_down(<=-0.3%) long tgt1.5xrange stop=rangeheight,SPY,1h,0.451600518646232,0.6774007779693481,43,-1.203244118787129,48.837209302325576,-0.5173949710784664,-2.8862811925720147,11,-22.4398496039096,18.181818181818183,-2.4683834564300566,-2.4683834564300557,FAIL
C-firsthour-gapcond,gapcond=gap_down(<=-0.3%) long tgt2.5xrange stop=rangeheight,SPY,1h,0.451600518646232,1.12900129661558,43,2.5807846025278236,44.18604651162791,1.1097373790869725,-3.5786039849071263,11,-18.461879984124277,18.181818181818183,-2.0308067982536704,-2.0308067982536704,FAIL
C-firsthour-gapcond,gapcond=gap_down(<=-0.3%) short tgt1.5xrange stop=rangeheight,SPY,1h,0.451600518646232,0.6774007779693481,38,2.1935557741049516,44.73684210526316,0.8335511941598872,-3.727900457911968,9,-10.398948538232112,33.33333333333333,-0.9359053684408924,-2.303246713898394,FAIL
C-firsthour-gapcond,gapcond=gap_down(<=-0.3%) short tgt2.5xrange stop=rangeheight,SPY,1h,0.451600518646232,1.12900129661558,38,-3.2633077346887913,36.84210526315789,-1.240056939181744,-4.169773638915652,9,-0.5000787667747014,33.33333333333333,-0.045007089009718726,-2.303246713898394,FAIL
C-firsthour-gapcond,gapcond=flat(<0.3%) long tgt1.5xrange stop=rangeheight,SPY,1h,0.451600518646232,0.6774007779693481,130,-1.400434054296364,43.84615384615385,-1.8205642705852787,-4.951183876702359,47,6.210503549320609,53.191489361702125,2.9189366681806828,-1.098086072918212,FAIL
C-firsthour-gapcond,gapcond=flat(<0.3%) long tgt2.5xrange stop=rangeheight,SPY,1h,0.451600518646232,1.12900129661558,130,-0.8517739588749325,41.53846153846154,-1.1073061465374123,-4.980023143166032,47,5.605543496039319,53.191489361702125,2.6346054431384713,-1.4071807712809237,FAIL
C-firsthour-gapcond,gapcond=flat(<0.3%) short tgt1.5xrange stop=rangeheight,SPY,1h,0.451600518646232,0.6774007779693481,104,-11.878744420493254,35.57692307692308,-12.353894197312986,-14.125873912738301,38,-14.93067809493598,26.31578947368421,-5.673657676075672,-6.331596187117505,FAIL
C-firsthour-gapcond,gapcond=flat(<0.3%) short tgt2.5xrange stop=rangeheight,SPY,1h,0.451600518646232,1.12900129661558,104,-8.268845608283947,33.65384615384615,-8.599599432615301,-11.4232950345308,38,-17.379893749812926,23.684210526315788,-6.604359624928913,-7.136677456871783,FAIL
