tool,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,hold_hours,stop_pct,leverage,notional,gross_pnl,fees,funding_cost,net_pnl,overlap_tag
SP-1H,1,2024-06-11 19:30:00+00:00,536.9099731445312,2024-06-24 19:30:00+00:00,543.02001953125,structure_floor,312.0,0.9051769560358374,20,5000.0,56.90010143538515,1.0056900101435384,0.0,55.894411425241614,transfer-assumption
SP-1H,1,2024-06-27 13:30:00+00:00,546.530029296875,2024-06-28 18:30:00+00:00,544.6099853515625,structure_floor,29.0,0.748362694860642,20,5000.0,-17.565768049220335,0.998243423195078,0.0,-18.564011472415412,transfer-assumption
SP-1H,1,2024-07-03 15:30:00+00:00,551.139892578125,2024-07-17 13:30:00+00:00,559.6300048828125,structure_floor,334.0,1.3589776869582706,20,5000.0,77.02320607724846,1.007702320607725,0.0,76.01550375664074,transfer-assumption
SP-1H,1,2024-07-23 14:30:00+00:00,556.4299926757812,2024-07-24 13:30:00+00:00,547.9099731445312,structure_floor,23.0,1.531193437341257,20,5000.0,-76.55967186706286,0.9923440328132938,0.0,-77.55201589987615,transfer-assumption
SP-1H,1,2024-07-31 13:30:00+00:00,550.2999877929688,2024-08-01 16:30:00+00:00,542.719970703125,structure_floor,27.0,1.3774336285639657,20,5000.0,-68.87168142819829,0.9931128318571802,0.0,-69.86479426005546,transfer-assumption
SP-DONCH,1,2023-11-10 05:00:00+00:00,425.9803466796875,2024-08-02 04:00:00+00:00,525.0209183627663,structure_floor,6383.0,7.126481553999857,11,2750.0,639.3759107700499,0.613937591077005,0.0,638.7619731789729,transfer-assumption
SP-1H,1,2024-08-09 16:30:00+00:00,534.1199951171875,2024-08-22 15:30:00+00:00,557.3250122070312,structure_floor,311.0,3.008334340834705,20,5000.0,217.22662792985778,1.0217226627929856,0.0,216.2049052670648,transfer-assumption
SP-1H,1,2024-08-29 14:30:00+00:00,562.1199951171875,2024-08-29 18:30:00+00:00,558.3200073242188,structure_floor,4.0,0.6760100736456726,20,5000.0,-33.800503682283626,0.9966199496317717,0.0,-34.7971236319154,transfer-assumption
SP-DIP,1,2024-09-06 04:00:00+00:00,527.8636474609375,2024-09-10 04:00:00+00:00,536.0987548828125,signal_exit,96.0,,10,2500.0,39.00205792483753,0.5039002057924837,0.0,38.49815771904505,sealed-overlap
SP-1H,1,2024-09-11 17:30:00+00:00,551.0075073242188,2024-09-30 17:30:00+00:00,568.9099731445312,structure_floor,456.0,2.099337074187277,20,5000.0,162.45210439372923,1.0162452104393729,0.0,161.43585918328986,transfer-assumption
SP-1H,1,2024-10-04 19:30:00+00:00,572.9199829101562,2024-10-21 14:30:00+00:00,582.1599731445312,structure_floor,403.0,1.2968639421582895,20,5000.0,80.63944800319514,1.0080639448003195,0.0,79.63138405839483,transfer-assumption
SP-DONCH,1,2024-08-19 04:00:00+00:00,546.66845703125,2024-10-31 04:00:00+00:00,562.8570804647936,structure_floor,1752.0,8.816857164597327,10,2500.0,74.0330964102901,0.5074033096410291,0.0,73.52569310064906,transfer-assumption
SP-DIP,1,2024-10-31 04:00:00+00:00,557.1935424804688,2024-11-05 05:00:00+00:00,565.09130859375,signal_exit,121.0,,10,2500.0,35.435470402809315,0.5035435470402809,0.0,34.931926855769035,sealed-overlap
SP-1H,1,2024-11-05 16:30:00+00:00,575.6699829101562,2024-11-12 16:30:00+00:00,597.0,structure_floor,168.0,1.3514632502443602,20,5000.0,185.26254384513118,1.018526254384513,0.0,184.24401759074667,transfer-assumption
SP-DIP,1,2024-11-15 05:00:00+00:00,573.9591064453125,2024-11-20 05:00:00+00:00,578.6134033203125,signal_exit,120.0,,10,2500.0,20.272772148460838,0.5020272772148461,0.0,19.77074487124599,sealed-overlap
SP-1H,1,2024-11-21 17:30:00+00:00,594.4299926757812,2024-12-09 14:30:00+00:00,606.3049926757812,structure_floor,429.0,1.6486361579527393,20,5000.0,99.88560592766858,1.009988560592767,0.0,98.8756173670758,transfer-assumption
SP-1H,1,2024-12-11 17:30:00+00:00,608.3200073242188,2024-12-12 14:30:00+00:00,606.3049926757812,structure_floor,21.0,0.33124254079704296,20,5000.0,-16.562127039852147,0.9983437872960148,0.0,-17.560470827148162,transfer-assumption
SP-DONCH,1,2024-11-06 05:00:00+00:00,579.1426391601562,2024-12-18 05:00:00+00:00,590.0093971009587,structure_floor,1008.0,2.812011686616466,20,5000.0,93.81762976872935,1.0093817629768729,0.0,92.80824800575247,transfer-assumption
SP-DIP,1,2024-12-18 05:00:00+00:00,574.4784545898438,2024-12-23 05:00:00+00:00,584.6803588867188,signal_exit,120.0,,10,2500.0,44.3963747263541,0.5044396374726354,0.0,43.89193508888146,sealed-overlap
SP-1H,1,2024-12-24 14:30:00+00:00,598.2000122070312,2024-12-30 14:30:00+00:00,587.6610107421875,structure_floor,144.0,1.7617855649919818,20,5000.0,-88.08927824959909,0.9911910721750401,0.0,-89.08046932177413,transfer-assumption
SP-1H,1,2025-01-03 18:30:00+00:00,592.0999755859375,2025-01-10 14:30:00+00:00,580.5,structure_floor,164.0,1.959124483066944,20,5000.0,-97.9562241533472,0.9902043775846653,0.0,-98.94642853093185,transfer-assumption
SP-1H,1,2025-01-15 14:30:00+00:00,592.3300170898438,2025-01-27 14:30:00+00:00,605.52001953125,structure_floor,288.0,2.866652206371426,20,5000.0,111.33997991701989,1.011133997991702,0.0,110.32884591902818,transfer-assumption
SP-1H,1,2025-01-30 19:30:00+00:00,606.3099975585938,2025-02-03 14:30:00+00:00,599.219970703125,structure_floor,91.0,1.1693732387751976,20,5000.0,-58.46866193875989,0.994153133806124,0.0,-59.46281507256601,transfer-assumption
SP-1H,1,2025-02-05 19:30:00+00:00,603.72998046875,2025-02-12 14:30:00+00:00,602.4299926757812,structure_floor,163.0,0.8530242899164455,20,5000.0,-10.766301451183601,0.9989233698548816,0.0,-11.765224821038483,transfer-assumption
SP-1H,1,2025-02-13 14:30:00+00:00,606.0800170898438,2025-02-20 14:30:00+00:00,608.3800048828125,structure_floor,168.0,1.2490112049176159,20,5000.0,18.974291579619972,1.0018974291579619,0.0,17.972394150462012,transfer-assumption
SP-DONCH,1,2025-01-22 05:00:00+00:00,596.2326049804688,2025-02-24 05:00:00+00:00,588.4360645213627,structure_floor,792.0,5.126635373074281,16,4000.0,-52.30536132361589,0.7947694638676384,0.0,-53.10013078748353,transfer-assumption
SP-DIP,1,2025-02-24 05:00:00+00:00,587.157958984375,2025-02-28 05:00:00+00:00,584.178955078125,signal_exit,96.0,,10,2500.0,-12.683996958002894,0.49873160030419966,0.0,-13.182728558307094,sealed-overlap
SP-1H,1,2025-03-17 13:30:00+00:00,564.6400146484375,2025-03-21 13:30:00+00:00,559.2100219726562,structure_floor,96.0,2.6494795948832683,20,5000.0,-48.083668664203095,0.9951916331335797,0.0,-49.078860297336675,transfer-assumption
SP-1H,1,2025-03-24 13:30:00+00:00,573.1300048828125,2025-03-28 13:30:00+00:00,564.9400024414062,structure_floor,96.0,2.6346510315796468,20,5000.0,-71.4497790346961,0.9928550220965304,0.0,-72.44263405679264,transfer-assumption
SP-1H,1,2025-04-02 14:30:00+00:00,563.3099975585938,2025-04-03 13:30:00+00:00,554.8099975585938,structure_floor,23.0,2.918464524446189,20,5000.0,-75.44691232926198,0.9924553087670738,0.0,-76.43936763802905,transfer-assumption
SP-1H,1,2025-04-09 17:30:00+00:00,538.1500244140625,2025-04-21 13:30:00+00:00,520.2899780273438,structure_floor,284.0,9.103413273146915,10,2500.0,-82.96964404194146,0.49170303559580586,0.0,-83.46134707753727,transfer-assumption
SP-1H,1,2025-04-23 13:30:00+00:00,543.8800048828125,2025-04-30 13:30:00+00:00,545.02001953125,structure_floor,168.0,6.512468395554673,13,3250.0,6.812251919833283,0.6506812251919833,0.0,6.1615706946413,transfer-assumption
SP-1H,1,2025-05-01 13:30:00+00:00,562.0317993164062,2025-05-06 13:30:00+00:00,561.7000122070312,structure_floor,120.0,3.6495763780811914,20,5000.0,-2.951675597168607,0.9997048324402831,0.0,-3.95138042960889,transfer-assumption
SP-1H,1,2025-05-08 15:30:00+00:00,568.79931640625,2025-05-21 16:30:00+00:00,588.0999755859375,structure_floor,313.0,2.2432056458016603,20,5000.0,169.66141328748108,1.0169661413287483,0.0,168.64444714615234,transfer-assumption
SP-1H,1,2025-05-27 16:30:00+00:00,590.1701049804688,2025-05-30 15:30:00+00:00,586.0700073242188,structure_floor,71.0,2.468801667785839,20,5000.0,-34.73657528269489,0.9965263424717304,0.0,-35.733101625166626,transfer-assumption
SP-1H,1,2025-06-03 13:30:00+00:00,593.89501953125,2025-06-13 13:30:00+00:00,599.27001953125,structure_floor,240.0,1.7949357763769869,20,5000.0,45.25210536571248,1.0045252105365712,0.0,44.24758015517591,transfer-assumption
SP-1H,1,2025-06-24 13:30:00+00:00,604.5999145507812,2025-07-16 13:30:00+00:00,621.7999267578125,structure_floor,528.0,1.9417682531334028,20,5000.0,142.24292621518882,1.0142242926215188,0.0,141.2287019225673,transfer-assumption
SP-1H,1,2025-07-17 18:30:00+00:00,627.97998046875,2025-07-22 13:30:00+00:00,626.4600219726562,structure_floor,115.0,1.5812594325648879,20,5000.0,-12.101966172227263,0.9987898033827772,0.0,-13.10075597561004,transfer-assumption
SP-1H,1,2025-07-23 15:30:00+00:00,631.6900024414062,2025-07-30 18:30:00+00:00,634.3350219726562,structure_floor,171.0,0.870680235359616,20,5000.0,20.936056618177556,1.002093605661818,0.0,19.93396301251574,transfer-assumption
SP-1H,1,2025-07-31 13:30:00+00:00,638.8200073242188,2025-07-31 17:30:00+00:00,634.3350219726562,structure_floor,4.0,0.7020734009801052,20,5000.0,-35.10367004900526,0.9964896329950996,0.0,-36.10015968200036,transfer-assumption
SP-DIP,1,2025-08-01 04:00:00+00:00,614.9066162109375,2025-08-04 04:00:00+00:00,624.2530517578125,signal_exit,72.0,,10,2500.0,37.99941040018343,0.5037999410400184,0.0,37.49561045914341,sealed-overlap
SP-1H,1,2025-08-07 13:30:00+00:00,633.8200073242188,2025-08-18 14:30:00+00:00,642.52001953125,structure_floor,265.0,1.0697089423696282,20,5000.0,68.63156816207066,1.0068631568162072,0.0,67.62470500525446,transfer-assumption
SP-DIP,1,2025-08-21 04:00:00+00:00,628.5850830078125,2025-08-22 04:00:00+00:00,638.2381591796875,signal_exit,24.0,,10,2500.0,38.3920826027422,0.5038392082602743,0.0,37.888243394481925,sealed-overlap
SP-1H,1,2025-08-22 13:30:00+00:00,644.1099853515625,2025-08-25 19:30:00+00:00,643.4099731445312,structure_floor,78.0,1.7326191796949104,20,5000.0,-5.433949348333542,0.9994566050651665,0.0,-6.433405953398708,transfer-assumption
SP-1H,1,2025-08-27 17:30:00+00:00,647.260009765625,2025-08-29 13:30:00+00:00,645.3400268554688,structure_floor,44.0,0.8790906831192334,20,5000.0,-14.831620069124016,0.9985168379930875,0.0,-15.830136907117103,transfer-assumption
SP-1H,1,2025-09-04 14:30:00+00:00,646.2108154296875,2025-09-17 18:30:00+00:00,656.9000244140625,structure_floor,316.0,1.747236698912814,20,5000.0,82.70682515014379,1.0082706825150145,0.0,81.69855446762877,transfer-assumption
SP-1H,1,2025-09-18 13:30:00+00:00,664.4000244140625,2025-09-24 15:30:00+00:00,660.3699951171875,structure_floor,146.0,1.128838007887535,20,5000.0,-30.32833495475186,0.9969671665045248,0.0,-31.325302121256385,transfer-assumption
SP-1H,1,2025-09-29 13:30:00+00:00,664.760009765625,2025-10-07 15:30:00+00:00,668.1599731445312,structure_floor,194.0,1.5577020754303292,20,5000.0,25.572863356393672,1.0025572863356393,0.0,24.57030607005803,transfer-assumption
SP-DONCH,1,2025-05-02 04:00:00+00:00,558.8966674804688,2025-10-10 04:00:00+00:00,649.0328388399253,structure_floor,3864.0,10.286543159055316,10,2500.0,403.18799790753104,0.5403187997907531,0.0,402.6476791077403,transfer-assumption
SP-1H,1,2025-10-20 13:30:00+00:00,670.2650146484375,2025-10-22 13:30:00+00:00,669.9810180664062,structure_floor,48.0,1.9626608892566142,20,5000.0,-2.1185395017238804,0.9997881460498276,0.0,-3.118327647773708,transfer-assumption
SP-1H,1,2025-10-24 13:30:00+00:00,676.780029296875,2025-11-04 14:30:00+00:00,679.239990234375,structure_floor,265.0,1.991790673538495,20,5000.0,18.174006553175925,1.0018174006553175,0.0,17.17218915252061,transfer-assumption
SP-1H,1,2025-11-10 18:30:00+00:00,680.781494140625,2025-11-17 19:30:00+00:00,663.2650146484375,structure_floor,169.0,2.8755888958899125,20,5000.0,-128.64979176834987,0.987135020823165,0.0,-129.63692678917303,transfer-assumption
SP-DONCH,1,2025-10-24 04:00:00+00:00,671.6851806640625,2025-11-18 05:00:00+00:00,655.7769731606511,structure_floor,601.0,3.6042865347717687,20,5000.0,-118.42011675532079,0.9881579883244678,0.0,-119.40827474364526,transfer-assumption
SP-1H,1,2025-11-20 14:30:00+00:00,674.8300170898438,2025-11-20 16:30:00+00:00,658.7449951171875,structure_floor,2.0,2.81108297761978,20,5000.0,-119.17832317256543,0.9880821676827434,0.0,-120.16640534024818,transfer-assumption
SP-DIP,1,2025-11-18 05:00:00+00:00,654.65625,2025-11-24 05:00:00+00:00,663.2351684570312,signal_exit,144.0,,10,2500.0,32.76115693171512,0.5032761156931715,0.0,32.25788081602195,sealed-overlap
SP-1H,1,2025-11-25 15:30:00+00:00,670.4199829101562,2025-12-10 14:30:00+00:00,681.5700073242188,structure_floor,359.0,2.9190668272251292,20,5000.0,83.15701126376425,1.0083157011263764,0.0,82.14869556263787,transfer-assumption
SP-1H,1,2025-12-10 19:30:00+00:00,688.1199951171875,2025-12-12 15:30:00+00:00,682.1649780273438,structure_floor,44.0,0.9896526197344404,20,5000.0,-43.27019365880805,0.9956729806341191,0.0,-44.265866639442166,transfer-assumption
SP-DIP,1,2025-12-17 05:00:00+00:00,665.8832397460938,2025-12-19 05:00:00+00:00,676.9923095703125,signal_exit,48.0,,10,2500.0,41.70802462476274,0.5041708024624763,0.0,41.20385382230027,sealed-overlap
SP-1H,1,2025-12-22 14:30:00+00:00,683.77001953125,2025-12-31 14:30:00+00:00,686.0700073242188,structure_floor,216.0,1.8390704254117332,20,5000.0,16.8184311045509,1.001681843110455,0.0,15.816749261440444,transfer-assumption
SP-1H,1,2026-01-05 15:30:00+00:00,688.6400146484375,2026-01-14 14:30:00+00:00,691.2100219726562,structure_floor,215.0,0.3732004050811341,20,5000.0,18.660020254056704,1.0018660020254058,0.0,17.6581542520313,transfer-assumption
