entry_idx,exit_idx,entry_time,exit_time,direction,entry_price,exit_price,stop_price,stop_dist_pct,notional,leverage,pnl,reason,hold_hours
5815,5827,2022-11-19 12:00:00+00:00,2022-11-21 12:00:00+00:00,-1,16661.000200000002,16127.8369,17056.4895,2.3737428440820585,8532.510309415038,0.8425512498062581,263.96709950869354,time_cap,48.0
5851,5863,2022-11-25 12:00:00+00:00,2022-11-27 12:00:00+00:00,-1,16506.0467,16566.46845,16868.835000000003,2.1979115083928837,9455.303095092984,0.9099547422008828,-53.156949166046104,time_cap,48.0
6049,6061,2022-12-28 12:00:00+00:00,2022-12-30 12:00:00+00:00,-1,16668.9978,16568.46905,17020.3635,2.1078993723305817,9808.630270075852,0.948811895981883,53.30500121796867,time_cap,48.0
6185,6197,2023-01-20 04:00:00+00:00,2023-01-22 04:00:00+00:00,1,21083.823249999998,22886.132100000003,20313.6525,3.6528989114912904,5689.239175706414,0.5475103605271965,477.47098255868696,time_cap,48.0
6223,6235,2023-01-26 12:00:00+00:00,2023-01-28 12:00:00+00:00,1,22999.39775,23005.096400000002,22240.8835,3.2979744002209808,6591.063155557679,0.606432845526633,-10.231800249806794,time_cap,48.0
6258,6270,2023-02-01 08:00:00+00:00,2023-02-03 08:00:00+00:00,1,23079.421749999998,23535.9371,22401.81825,2.9359639393911485,7396.784975932937,0.6812072768219198,132.90781423225846,time_cap,48.0
6282,6283,2023-02-05 08:00:00+00:00,2023-02-05 12:00:00+00:00,1,23389.0146,23114.852963150002,23121.789500000003,1.142523977901985,19240.30480795711,1.750510307602119,-249.44630203205628,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",4.0
6466,6477,2023-03-08 00:00:00+00:00,2023-03-09 20:00:00+00:00,-1,22182.24333,20713.841258690998,22673.781450000002,2.215908069745266,9695.175208075945,0.902564518495532,635.4711662504554,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick),r=3.0)",44.0
6564,6576,2023-03-24 08:00:00+00:00,2023-03-26 08:00:00+00:00,1,28272.37917,27839.6456,26490.3581,6.303046019879758,3610.0893507524675,0.3173069010906815,-60.864856985133734,time_cap,48.0
6887,6899,2023-05-17 04:00:00+00:00,2023-05-19 04:00:00+00:00,-1,27041.885000000002,26853.35359,27744.768,2.5992381818057355,8707.485815700413,0.7694562252892752,53.74610755965002,time_cap,48.0
6919,6922,2023-05-22 12:00:00+00:00,2023-05-23 00:00:00+00:00,-1,26815.55292,27385.800626205,27377.58735,2.095927060227865,10849.767745423063,0.9542316800769604,-242.43152565697113,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.35,use=wick)",12.0
7021,7033,2023-06-08 12:00:00+00:00,2023-06-10 12:00:00+00:00,-1,26414.473280000002,25623.18465,27492.8895,4.08267167991017,5451.199731053419,0.48987529657148565,158.7852441774636,time_cap,48.0
7139,7151,2023-06-28 04:00:00+00:00,2023-06-30 04:00:00+00:00,1,30448.03167,30733.57716,29812.290500000003,2.087954902603389,10811.07126581864,0.9578750946710002,82.92307380916324,time_cap,48.0
7281,7293,2023-07-21 20:00:00+00:00,2023-07-23 20:00:00+00:00,-1,29852.14167,30080.121329999998,30513.4245,2.215193929166423,10264.959243561856,0.9028554898363231,-87.5828268115023,time_cap,48.0
