family,config,symbol,tf,stop%,target%,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,verdict
C-tom-gated-dipbuy,"rsi2<5 unconditioned (baseline, = R60 1a)",SPY,1d,,,65,113.523748499005,73.84615384615385,73.79043652435324,-15.576925870280196,29,31.024938955925446,79.3103448275862,8.997232297218382,-9.634855960955209,SURVIVOR
C-tom-gated-dipbuy,rsi2<5 TOM-gated,SPY,1d,,,12,69.90965536626982,83.33333333333334,8.389158643952378,-14.220547256266958,5,-7.145737978403486,60.0,-0.35728689892017274,-7.038783106474271,FAIL
C-tom-gated-dipbuy,"rsi2<10 unconditioned (baseline, = R60 1a)",SPY,1d,,,142,99.58876313067456,76.05633802816901,141.41604364555786,-14.916227795098338,56,24.216026953769774,69.64285714285714,13.560975094111072,-9.45184115133563,SURVIVOR
C-tom-gated-dipbuy,rsi2<10 TOM-gated,SPY,1d,,,30,83.70949555302917,80.0,25.11284866590875,-15.072327056680548,16,65.29565189974358,68.75,10.44730430395897,-5.822898238443005,SURVIVOR
C-tom-gated-dipbuy,"rsi2<5 unconditioned (baseline, = R60 1a)",ES,1d,,,43,35.003920437674104,79.06976744186046,15.051685788199865,-14.479886722965182,22,16.928753163588393,72.72727272727273,3.724325695989439,-9.86947378364069,SURVIVOR
C-tom-gated-dipbuy,rsi2<5 TOM-gated,ES,1d,,,8,-72.96576277821919,75.0,-5.837261022257534,-14.972405178948653,6,-15.049272523466547,66.66666666666666,-0.9029563514079908,-7.339790988261015,FAIL
C-tom-gated-dipbuy,"rsi2<10 unconditioned (baseline, = R60 1a)",ES,1d,,,102,50.47039120246875,74.50980392156863,51.479799026518116,-15.347022775455748,43,21.51781798314521,76.74418604651163,9.252661732752433,-11.090819562568969,SURVIVOR
C-tom-gated-dipbuy,rsi2<10 TOM-gated,ES,1d,,,24,33.90609759486961,75.0,8.13746342276871,-15.751251945644082,11,-3.5651308551418466,72.72727272727273,-0.3921643940656083,-8.306339158853861,FAIL
C-tom-gated-dipbuy,"rsi2<5 unconditioned (baseline, = R60 1a)",QQQ,1d,,,61,79.87563008478078,68.85245901639344,48.72413435171627,-12.049030336317239,22,44.095640310142365,68.18181818181817,9.701040868231313,-8.207445086498177,SURVIVOR
C-tom-gated-dipbuy,rsi2<5 TOM-gated,QQQ,1d,,,13,56.353925503323175,69.23076923076923,7.326010315432008,-12.145046053437078,5,117.41290259178058,100.0,5.870645129589036,-5.459738890099467,INSUFFICIENT-SAMPLE
C-tom-gated-dipbuy,"rsi2<10 unconditioned (baseline, = R60 1a)",QQQ,1d,,,120,79.36495057877467,66.66666666666666,95.2379406945296,-14.920509426893947,41,2.5210014624052546,56.09756097560976,1.0336105995861544,-10.397967511631762,SURVIVOR
C-tom-gated-dipbuy,rsi2<10 TOM-gated,QQQ,1d,,,27,91.30682785371371,77.77777777777779,24.6528435205027,-11.976142735723148,12,-32.74582048300363,50.0,-3.929498457960434,-11.709417434295483,FAIL
