asset,symbol,split,entry_time,exit_time,direction,entry_price,exit_price,units,fees,funding,pnl,is_win
DOGE,DOGEUSDT,test,2025-09-17 18:00:00+00:00,2025-09-17 20:00:00+00:00,-1,0.26114,0.27262,36366.33138223452,3.8821786077162996,-0.12029443154006697,-421.2473684442266,False
DOGE,DOGEUSDT,test,2025-09-17 22:00:00+00:00,2025-09-18 21:00:00+00:00,1,0.27451,0.28086,33060.56758847582,3.672169484322363,2.1905602664496056,204.07187443604926,True
DOGE,DOGEUSDT,test,2025-09-21 17:00:00+00:00,2025-09-22 22:00:00+00:00,-1,0.26303,0.24134,35279.35324163991,3.5587694788971844,-2.3997620586681263,764.0501643909392,True
DOGE,DOGEUSDT,test,2025-09-24 04:00:00+00:00,2025-09-24 08:00:00+00:00,-1,0.23434,0.23949,42859.00165374876,4.061576150719155,-0.5106596473292098,-224.27477502019792,False
DOGE,DOGEUSDT,test,2025-09-24 15:00:00+00:00,2025-09-24 22:00:00+00:00,1,0.24857,0.24107,39503.17283871459,3.868466709749643,0.2063518351362046,-300.348614835244,False
DOGE,DOGEUSDT,test,2025-09-25 18:00:00+00:00,2025-09-26 08:00:00+00:00,-1,0.22127,0.22697,43019.63690371059,3.8566244091438473,0.4388279392232859,-249.50738269951944,False
DOGE,DOGEUSDT,test,2025-09-28 02:00:00+00:00,2025-09-28 15:00:00+00:00,-1,0.22758,0.22903,40730.50213105072,3.719590915611814,-1.295516910081876,-61.4833020955557,False
DOGE,DOGEUSDT,test,2025-10-01 09:00:00+00:00,2025-10-02 15:00:00+00:00,1,0.24211,0.25145,38032.15221547631,3.754229809494097,1.7875737845248512,349.67849809853215,True
DOGE,DOGEUSDT,test,2025-10-05 03:00:00+00:00,2025-10-05 15:00:00+00:00,1,0.25655,0.25526,37254.50349244787,3.8134454864939484,1.4518778532947418,-53.32363284504572,False
DOGE,DOGEUSDT,test,2025-10-07 16:00:00+00:00,2025-10-08 11:00:00+00:00,-1,0.25139,0.24997,37807.06964534172,3.7909904874777047,-0.7700909327061904,50.66513934160503,True
DOGE,DOGEUSDT,test,2025-10-08 18:00:00+00:00,2025-10-09 02:00:00+00:00,1,0.26033,0.25255,36703.354886044865,3.764883330790938,0.940780392439102,-290.2577647366579,False
DOGE,DOGEUSDT,test,2025-10-10 16:00:00+00:00,2025-10-11 17:00:00+00:00,-1,0.23771,0.19241,38974.91318306929,3.352777931660353,43.24463630342472,1718.9661529579516,True
DOGE,DOGEUSDT,test,2025-10-11 20:00:00+00:00,2025-10-12 06:00:00+00:00,-1,0.18432,0.18848,59590.34703616185,4.443056275016228,0.29501486068134036,-252.6339148061361,False
DOGE,DOGEUSDT,test,2025-10-12 15:00:00+00:00,2025-10-13 12:00:00+00:00,1,0.19611,0.20561,54719.59028555003,4.396390761902232,0.010386897935813592,515.4293300528861,True
DOGE,DOGEUSDT,test,2025-10-15 16:00:00+00:00,2025-10-16 07:00:00+00:00,-1,0.19857,0.19876,56637.39830262428,4.500747493516341,1.7903609060470251,-17.052214077059034,False
DOGE,DOGEUSDT,test,2025-10-16 16:00:00+00:00,2025-10-17 16:00:00+00:00,-1,0.18927,0.18474,59330.2476191422,4.438021182407074,-0.06629751799918135,264.39429805031796,True
DOGE,DOGEUSDT,test,2025-10-18 18:00:00+00:00,2025-10-19 08:00:00+00:00,1,0.18989,0.18868,60528.88653918248,4.582884115427662,-0.37290606003294063,-77.44993076780702,False
DOGE,DOGEUSDT,test,2025-10-19 11:00:00+00:00,2025-10-20 01:00:00+00:00,1,0.19416,0.19405,58798.82743179623,4.565258559459522,1.5109833500789682,-12.544112927036622,False
DOGE,DOGEUSDT,test,2025-10-21 03:00:00+00:00,2025-10-21 15:00:00+00:00,-1,0.19624,0.20292,58111.68070337606,4.639171693911917,-0.2524208929495408,-392.57277789951513,False
DOGE,DOGEUSDT,test,2025-10-26 10:00:00+00:00,2025-10-27 09:00:00+00:00,1,0.19945,0.20397,55208.13960055655,4.454413535531305,2.35930822934711,242.7270692296388,True
DOGE,DOGEUSDT,test,2025-10-28 20:00:00+00:00,2025-10-29 12:00:00+00:00,-1,0.19669,0.19533,57216.89212751356,4.486033210365573,0.8096440724444791,72.51929601061238,True
DOGE,DOGEUSDT,test,2025-10-29 16:00:00+00:00,2025-10-29 18:00:00+00:00,-1,0.19099,0.19593,59304.20340631057,4.589196476393937,-0.09925440441811234,-297.45270689915196,False
DOGE,DOGEUSDT,test,2025-10-30 05:00:00+00:00,2025-10-31 01:00:00+00:00,-1,0.18739,0.18434,58856.166826789595,4.375720578904499,1.858843086398163,173.276745156405,True
DOGE,DOGEUSDT,test,2025-11-02 15:00:00+00:00,2025-11-03 00:00:00+00:00,-1,0.18363,0.18628,61004.92210874317,4.513266147449038,-0.03588336208089697,-166.14042637354578,False
DOGE,DOGEUSDT,test,2025-11-03 04:00:00+00:00,2025-11-04 04:00:00+00:00,-1,0.175,0.17033,63063.962402599784,4.355575627297957,2.752476186840128,287.40065260600386,True
DOGE,DOGEUSDT,test,2025-11-07 17:00:00+00:00,2025-11-08 12:00:00+00:00,1,0.17427,0.17902,64977.30001182627,4.591166064235621,2.0285243570081493,302.02248463493197,True
DOGE,DOGEUSDT,test,2025-11-08 14:00:00+00:00,2025-11-09 08:00:00+00:00,-1,0.17586,0.1751,66107.22482483737,4.6401983249049845,-1.4369758183507635,47.03826836031658,True
DOGE,DOGEUSDT,test,2025-11-13 18:00:00+00:00,2025-11-14 17:00:00+00:00,-1,0.16552,0.16391,70521.11422218592,4.6463541316429415,0.7200608746177266,108.17257889146094,True
DOGE,DOGEUSDT,test,2025-11-16 16:00:00+00:00,2025-11-17 03:00:00+00:00,-1,0.15849,0.15997,74331.67647768109,4.7343331382164635,-1.013277451918711,-113.73193687326238,False
DOGE,DOGEUSDT,test,2025-11-17 19:00:00+00:00,2025-11-18 09:00:00+00:00,-1,0.15431,0.15723,75608.16193425191,4.710993353799369,0.9583150088506409,-226.44514121066277,False
DOGE,DOGEUSDT,test,2025-11-19 17:00:00+00:00,2025-11-20 02:00:00+00:00,-1,0.15215,0.15622,75193.23251307098,4.63746742201114,-1.0204893999110998,-309.6534343502972,False
DOGE,DOGEUSDT,test,2025-11-20 17:00:00+00:00,2025-11-22 02:00:00+00:00,-1,0.1506,0.14128,73911.00194232039,4.314628649384895,-0.014649132868342001,684.5505585859028,True
DOGE,DOGEUSDT,test,2025-11-24 18:00:00+00:00,2025-11-25 08:00:00+00:00,1,0.15205,0.14919,77708.30286813124,4.681769831199171,1.4400087925680045,-228.36752482662268,False
DOGE,DOGEUSDT,test,2025-11-26 18:00:00+00:00,2025-11-27 09:00:00+00:00,1,0.15565,0.15365,74443.81578074353,4.605094444196796,1.3828773259226106,-154.87560333160764,False
DOGE,DOGEUSDT,test,2025-11-28 02:00:00+00:00,2025-11-28 09:00:00+00:00,-1,0.15016,0.15314,76134.15239039109,4.6182976840011225,-0.7114986089600044,-230.78657319840568,False
DOGE,DOGEUSDT,test,2025-11-30 14:00:00+00:00,2025-11-30 22:00:00+00:00,1,0.15042,0.14875,74468.27383155643,4.455734696437348,0.7107623371914139,-129.528514332329,False
DOGE,DOGEUSDT,test,2025-12-01 00:00:00+00:00,2025-12-01 23:00:00+00:00,-1,0.14589,0.13574,75892.72215649045,4.274733468186481,2.416628356581806,763.6197680636124,True
DOGE,DOGEUSDT,test,2025-12-02 15:00:00+00:00,2025-12-04 06:00:00+00:00,1,0.14167,0.1501,83543.50958900264,4.87509795855666,4.943374286511354,694.4533135902275,True
DOGE,DOGEUSDT,test,2025-12-05 10:00:00+00:00,2025-12-06 12:00:00+00:00,-1,0.14425,0.1396,86863.51692938809,4.931241856081361,0.0849300609946395,398.89918180458153,True
DOGE,DOGEUSDT,test,2025-12-07 15:00:00+00:00,2025-12-07 18:00:00+00:00,-1,0.13505,0.14138,95734.62790721074,5.292784638478054,0.147992718425201,-611.4409720095464,False
DOGE,DOGEUSDT,test,2025-12-09 16:00:00+00:00,2025-12-10 07:00:00+00:00,1,0.14621,0.14675,84245.40405484758,4.936106714381629,2.251127128314356,38.30528434691951,True
DOGE,DOGEUSDT,test,2025-12-11 22:00:00+00:00,2025-12-12 16:00:00+00:00,1,0.1417,0.13551,87197.0770021608,4.834380343153798,0.272256852656275,-544.8565438391852,False
DOGE,DOGEUSDT,test,2025-12-12 16:00:00+00:00,2025-12-13 08:00:00+00:00,-1,0.13551,0.13769,87159.39242393181,4.762389202043634,0.5160687742184608,-195.28593346043272,False
DOGE,DOGEUSDT,test,2025-12-15 16:00:00+00:00,2025-12-16 11:00:00+00:00,-1,0.13063,0.1308,88920.48789639874,4.649296630151104,1.6817487915779692,-21.447528364124082,False
DOGE,DOGEUSDT,test,2025-12-17 15:00:00+00:00,2025-12-17 16:00:00+00:00,1,0.13444,0.12987,86240.96850299348,4.558870077005242,-0.015232155828097919,-398.6648639798568,False
DOGE,DOGEUSDT,test,2025-12-17 17:00:00+00:00,2025-12-18 11:00:00+00:00,-1,0.12738,0.12628,87891.12059634626,4.458892330093839,-0.25514076985261575,92.47648109573856,True
DOGE,DOGEUSDT,test,2025-12-18 14:00:00+00:00,2025-12-18 18:00:00+00:00,1,0.1292,0.12352,87368.78810107062,4.415968025780513,0.07709868753389611,-500.74778312739545,False
DOGE,DOGEUSDT,test,2025-12-18 20:00:00+00:00,2025-12-19 04:00:00+00:00,-1,0.12017,0.12545,89766.99375493824,4.4097138012175865,-0.30817921998605524,-478.07126160730695,False
DOGE,DOGEUSDT,test,2025-12-21 03:00:00+00:00,2025-12-21 09:00:00+00:00,-1,0.13082,0.13276,78804.68107264656,4.154267567425636,-0.7119146958467806,-156.32343415250944,False
DOGE,DOGEUSDT,test,2025-12-21 14:00:00+00:00,2025-12-22 00:00:00+00:00,-1,0.12888,0.13106,78777.97132038418,4.095509173004133,0.529655178212802,-176.36114182965866,False
DOGE,DOGEUSDT,test,2025-12-25 11:00:00+00:00,2025-12-26 13:00:00+00:00,-1,0.12597,0.12569,79197.77567628368,3.9861824453387102,-1.3931087250683032,19.582303469078397,True
DOGE,DOGEUSDT,test,2025-12-27 22:00:00+00:00,2025-12-28 19:00:00+00:00,1,0.12354,0.12329,80914.08536029248,3.994404737896198,2.424277893543959,-26.64720397151359,False
DOGE,DOGEUSDT,test,2025-12-28 19:00:00+00:00,2025-12-28 23:00:00+00:00,-1,0.12329,0.12389,80862.0236956689,3.997495003419088,-0.4990905180026304,-52.01561870281512,False
DOGE,DOGEUSDT,test,2025-12-29 01:00:00+00:00,2025-12-29 10:00:00+00:00,1,0.12509,0.12488,79282.62277349271,3.963655442937995,0.44264048029757763,-21.05564670567037,False
DOGE,DOGEUSDT,test,2025-12-31 16:00:00+00:00,2026-01-01 09:00:00+00:00,-1,0.12109,0.12034,81727.70365868803,3.9463038988634103,-0.18298946042049813,57.53246330558068,True
DOGE,DOGEUSDT,test,2026-01-01 16:00:00+00:00,2026-01-03 16:00:00+00:00,1,0.12461,0.14215,79880.74873072878,4.2617977062818415,3.770916148763949,1393.075618881936,True
DOGE,DOGEUSDT,test,2026-01-04 01:00:00+00:00,2026-01-04 20:00:00+00:00,1,0.14627,0.1498,77575.82360168216,4.593574818750007,2.3344444440921266,266.9146380510938,True
DOGE,DOGEUSDT,test,2026-01-05 10:00:00+00:00,2026-01-05 17:00:00+00:00,-1,0.14686,0.15039,79081.64480640845,4.701403783740982,-0.9823437162099238,-282.8772662341562,False
DOGE,DOGEUSDT,test,2026-01-06 17:00:00+00:00,2026-01-06 22:00:00+00:00,-1,0.14543,0.14961,77914.13800477884,4.59755745538599,-0.7129727983472299,-329.5656815170132,False
DOGE,DOGEUSDT,test,2026-01-08 07:00:00+00:00,2026-01-08 22:00:00+00:00,-1,0.14241,0.14284,77252.21128093514,4.40723865357735,-0.6365373377508909,-36.98915216662499,False
DOGE,DOGEUSDT,test,2026-01-10 23:00:00+00:00,2026-01-11 08:00:00+00:00,-1,0.13911,0.13994,78818.9077446003,4.398883241226144,-0.5123239693213382,-69.30625269991651,False
DOGE,DOGEUSDT,test,2026-01-13 23:00:00+00:00,2026-01-14 12:00:00+00:00,1,0.14961,0.14594,72823.95564234632,4.304624018019091,1.7511703523481361,-273.31971157777843,False
DOGE,DOGEUSDT,test,2026-01-16 16:00:00+00:00,2026-01-17 02:00:00+00:00,-1,0.13594,0.13809,78136.47412147753,4.282347600701698,-0.542649537144346,-171.7331174247338,False
DOGE,DOGEUSDT,test,2026-01-17 16:00:00+00:00,2026-01-17 23:00:00+00:00,1,0.13945,0.13769,74938.25152132608,4.1536774053240615,0.1041807571966175,-136.1491808400533,False
DOGE,DOGEUSDT,test,2026-01-19 00:00:00+00:00,2026-01-19 17:00:00+00:00,-1,0.13153,0.1291,78415.49451690768,4.08748606718833,0.24238684165044402,186.21977876724304,True
DOGE,DOGEUSDT,test,2026-01-21 17:00:00+00:00,2026-01-21 20:00:00+00:00,-1,0.12064,0.12805,87037.54784960304,4.329073554943555,0.12022158778780012,-649.397524708289,False
DOGE,DOGEUSDT,test,2026-01-22 15:00:00+00:00,2026-01-23 02:00:00+00:00,-1,0.12421,0.1252,79307.72279098157,3.956027828259743,0.09447516615931122,-82.56514855748901,False
DOGE,DOGEUSDT,test,2026-01-23 15:00:00+00:00,2026-01-23 17:00:00+00:00,-1,0.12292,0.12568,79468.32980239451,3.9511653577750545,-0.027482731166386595,-223.25627288121723,False
DOGE,DOGEUSDT,test,2026-01-25 17:00:00+00:00,2026-01-26 02:00:00+00:00,-1,0.1208,0.12245,79014.82472209532,3.8440712227299376,0.71449538180549,-134.93302739599494,False
DOGE,DOGEUSDT,test,2026-01-27 17:00:00+00:00,2026-01-27 18:00:00+00:00,1,0.12491,0.12212,75334.70337869762,3.721986355127935,-0.07872792155481059,-213.82708086013918,False
DOGE,DOGEUSDT,test,2026-01-27 21:00:00+00:00,2026-01-28 15:00:00+00:00,1,0.12579,0.12515,73107.80442144033,3.6691344883032477,1.086762240291911,-51.54489155831834,False
DOGE,DOGEUSDT,test,2026-01-29 03:00:00+00:00,2026-01-30 12:00:00+00:00,-1,0.12218,0.11546,74846.01265849291,3.5572812896328507,2.8212574810825903,496.586666294359,True
DOGE,DOGEUSDT,test,2026-01-31 09:00:00+00:00,2026-02-01 08:00:00+00:00,-1,0.11153,0.10574,86445.5527024928,3.7564050471341224,2.212645657181644,494.5506994431071,True
DOGE,DOGEUSDT,test,2026-02-02 06:00:00+00:00,2026-02-02 10:00:00+00:00,-1,0.10079,0.10451,100563.77807671523,4.129148727829928,-0.08963153501569565,-378.1367716381883,False
DOGE,DOGEUSDT,test,2026-02-02 16:00:00+00:00,2026-02-03 03:00:00+00:00,1,0.10948,0.10598,89127.57052168378,3.8406852689203976,-0.3746151687890614,-315.4125669260229,False
DOGE,DOGEUSDT,test,2026-02-03 16:00:00+00:00,2026-02-03 17:00:00+00:00,1,0.11013,0.1064,85737.52704792442,3.712949346337415,-0.06019691790303707,-323.45372831719396,False
DOGE,DOGEUSDT,test,2026-02-03 19:00:00+00:00,2026-02-03 21:00:00+00:00,-1,0.10241,0.1092,89042.28225242383,3.7684474694870813,0.12665023067084133,-608.4921941941193,False
DOGE,DOGEUSDT,test,2026-02-04 15:00:00+00:00,2026-02-06 06:00:00+00:00,-1,0.10408,0.09307,81767.17843271141,3.2240798456018114,-1.0430325922423267,898.0755872907921,True
DOGE,DOGEUSDT,test,2026-02-08 17:00:00+00:00,2026-02-08 20:00:00+00:00,-1,0.09548,0.09765,98537.95055055925,3.8061268779659017,0.2773892946490833,-217.91086886732774,False
DOGE,DOGEUSDT,test,2026-02-09 11:00:00+00:00,2026-02-09 17:00:00+00:00,-1,0.09281,0.09548,99024.8103620307,3.729076308613352,-0.2977005748644922,-267.82761940037017,False
DOGE,DOGEUSDT,test,2026-02-11 07:00:00+00:00,2026-02-11 19:00:00+00:00,-1,0.09036,0.09104,98745.7396004836,3.582495432705545,0.7548440592978474,-71.4844424203311,False
DOGE,DOGEUSDT,test,2026-02-13 17:00:00+00:00,2026-02-15 13:00:00+00:00,1,0.09636,0.1086,91855.34026441851,3.7653341081190437,1.6913550754469338,1118.8526756529172,True
DOGE,DOGEUSDT,test,2026-02-16 14:00:00+00:00,2026-02-17 14:00:00+00:00,-1,0.10007,0.1005,99630.59122146781,3.99658153625796,1.7357848946318275,-48.57352065611849,False
DOGE,DOGEUSDT,test,2026-02-20 14:00:00+00:00,2026-02-20 16:00:00+00:00,-1,0.09621,0.10023,103122.95751872119,4.0514947549955185,0.061193917078236015,-418.66697789733007,False
DOGE,DOGEUSDT,test,2026-02-20 17:00:00+00:00,2026-02-21 01:00:00+00:00,1,0.10113,0.09932,93966.11060000827,3.7671013739543318,0.5413775335838812,-174.38713909355283,False
DOGE,DOGEUSDT,test,2026-02-21 21:00:00+00:00,2026-02-23 08:00:00+00:00,-1,0.09881,0.09481,94407.50557519769,3.6558362458939557,0.1743474680533642,373.79983858683954,True
DOGE,DOGEUSDT,test,2026-02-25 02:00:00+00:00,2026-02-26 06:00:00+00:00,1,0.09383,0.10016,103401.95528585871,4.011789061180746,2.0755072111207884,648.4470806871832,True
DOGE,DOGEUSDT,test,2026-02-28 07:00:00+00:00,2026-02-28 18:00:00+00:00,-1,0.08863,0.09104,116784.97737966046,4.196551377160719,1.1063154232397658,-286.75466228538426,False
DOGE,DOGEUSDT,test,2026-03-02 16:00:00+00:00,2026-03-03 02:00:00+00:00,1,0.09563,0.09283,105237.8739189995,3.966625943754929,0.4614649515699573,-299.09413786852383,False
DOGE,DOGEUSDT,test,2026-03-04 09:00:00+00:00,2026-03-05 03:00:00+00:00,1,0.09222,0.09636,105885.96557151809,3.9935950774953763,1.0531055502782598,433.32119683831115,True
DOGE,DOGEUSDT,test,2026-03-06 14:00:00+00:00,2026-03-08 10:00:00+00:00,-1,0.09152,0.08989,111430.56099042513,4.0429236138546045,5.136095144772862,172.4527956557722,True
DOGE,DOGEUSDT,test,2026-03-10 09:00:00+00:00,2026-03-10 22:00:00+00:00,1,0.09351,0.09436,110903.40859265835,4.167084674460545,1.2627397015922166,88.83807292770689,True
DOGE,DOGEUSDT,test,2026-03-15 03:00:00+00:00,2026-03-15 14:00:00+00:00,1,0.09685,0.09526,107996.03314844798,4.149423585629669,-1.5095966303176245,-174.35351966134476,False
DOGE,DOGEUSDT,test,2026-03-16 04:00:00+00:00,2026-03-17 04:00:00+00:00,1,0.09998,0.10117,102871.19714708785,4.138508261227344,2.8970211703638276,115.38119517344239,True
DOGE,DOGEUSDT,test,2026-03-18 12:00:00+00:00,2026-03-19 10:00:00+00:00,-1,0.09706,0.09502,107154.78555470108,4.116458241869396,0.07708277009732259,214.40222151962917,True
DOGE,DOGEUSDT,test,2026-03-19 13:00:00+00:00,2026-03-20 01:00:00+00:00,-1,0.09249,0.09387,114767.49602615325,4.277614111886784,0.13156276506477005,-162.7883213930345,False
DOGE,DOGEUSDT,test,2026-03-22 00:00:00+00:00,2026-03-23 03:00:00+00:00,-1,0.09125,0.09095,114543.09464181788,4.173950368747843,1.042144822101728,29.146833201686604,True
DOGE,DOGEUSDT,test,2026-03-23 12:00:00+00:00,2026-03-24 02:00:00+00:00,1,0.09252,0.09314,113285.82165226509,4.206529129591908,1.0290832012378168,65.00159709357467,True
DOGE,DOGEUSDT,test,2026-03-26 06:00:00+00:00,2026-03-26 22:00:00+00:00,-1,0.09268,0.09228,113791.60354295578,4.209378998261021,1.907387688590324,39.39987473033034,True
DOGE,DOGEUSDT,test,2026-03-27 11:00:00+00:00,2026-03-28 06:00:00+00:00,-1,0.08954,0.09028,118222.087235777,4.251739145347484,0.8681117173421748,-92.6041954171651,False
DOGE,DOGEUSDT,test,2026-03-30 03:00:00+00:00,2026-03-30 18:00:00+00:00,1,0.09247,0.09163,113474.6565986191,4.178136855961155,1.126039630053581,-100.6228880288545,False
DOGE,DOGEUSDT,test,2026-04-02 02:00:00+00:00,2026-04-02 20:00:00+00:00,-1,0.0905,0.09022,114832.91279166246,4.150520799941848,0.634712295703438,27.367982486019173,True
DOGE,DOGEUSDT,test,2026-04-04 18:00:00+00:00,2026-04-05 02:00:00+00:00,1,0.09219,0.09149,113024.69454530287,4.152075178816246,-0.19503416963573458,-83.07432719089229,False
DOGE,DOGEUSDT,test,2026-04-06 00:00:00+00:00,2026-04-06 17:00:00+00:00,1,0.09234,0.09228,111941.43667901862,4.133325607936084,1.675383955746487,-12.525195764425007,False
DOGE,DOGEUSDT,test,2026-04-06 23:00:00+00:00,2026-04-07 10:00:00+00:00,-1,0.09034,0.09125,114281.0169047615,4.150457971947128,0.8464875775955144,-108.99267093287199,False
DOGE,DOGEUSDT,test,2026-04-07 18:00:00+00:00,2026-04-08 15:00:00+00:00,1,0.0917,0.09288,111397.53976274026,4.11235157788132,1.9450231747711877,125.39172216738007,True
DOGE,DOGEUSDT,test,2026-04-09 18:00:00+00:00,2026-04-10 02:00:00+00:00,1,0.09341,0.09231,110700.63289166751,4.111864308128098,-0.006569476476155328,-125.87599101248634,False
DOGE,DOGEUSDT,test,2026-04-10 20:00:00+00:00,2026-04-11 06:00:00+00:00,1,0.09502,0.09288,107500.21182275497,4.039857960299131,1.2461051636258944,-235.33641642461953,False
DOGE,DOGEUSDT,test,2026-04-11 20:00:00+00:00,2026-04-12 00:00:00+00:00,1,0.09469,0.09303,105389.52065660109,3.9567441635314315,-0.2194148694148454,-178.6839335840741,False
DOGE,DOGEUSDT,test,2026-04-12 02:00:00+00:00,2026-04-12 21:00:00+00:00,-1,0.09102,0.09148,107675.7830959073,3.930166083000617,0.7143261896686872,-54.17535249678258,False
DOGE,DOGEUSDT,test,2026-04-13 15:00:00+00:00,2026-04-14 19:00:00+00:00,1,0.09247,0.09304,105401.47534219423,3.9106055381460902,2.529375053393382,53.63886035351243,True
DOGE,DOGEUSDT,test,2026-04-15 17:00:00+00:00,2026-04-16 14:00:00+00:00,1,0.09442,0.09576,103792.7693840946,3.9478617762934225,2.6102454349520756,132.52420376344162,True
DOGE,DOGEUSDT,test,2026-04-16 19:00:00+00:00,2026-04-17 05:00:00+00:00,1,0.09914,0.09742,100187.99161801144,3.9385903264872657,0.997055398509546,-177.25899130797552,False
DOGE,DOGEUSDT,test,2026-04-17 14:00:00+00:00,2026-04-18 00:00:00+00:00,1,0.10096,0.09938,96626.17370940649,3.871617528188499,0.9224438025056327,-157.46341579155524,False
DOGE,DOGEUSDT,test,2026-04-21 20:00:00+00:00,2026-04-22 00:00:00+00:00,-1,0.09379,0.09513,102334.09832508928,3.8665915711151735,-0.4844496214709726,-140.50983370526228,False
DOGE,DOGEUSDT,test,2026-04-22 03:00:00+00:00,2026-04-22 20:00:00+00:00,1,0.0965,0.09662,98004.1994632628,3.7853142000690627,0.3094523612809999,7.665737374240052,True
DOGE,DOGEUSDT,test,2026-04-29 04:00:00+00:00,2026-04-29 17:00:00+00:00,1,0.1013,0.10223,93436.04131864858,3.8034074979169095,0.9852991594068705,82.10681176901926,True
DOGE,DOGEUSDT,test,2026-05-01 02:00:00+00:00,2026-05-01 21:00:00+00:00,1,0.10896,0.10842,87620.94160561785,3.8094080572458413,0.8810590248837897,-52.005775549163445,False
DOGE,DOGEUSDT,test,2026-05-04 02:00:00+00:00,2026-05-04 11:00:00+00:00,1,0.11248,0.11018,84416.53646691819,3.7592372019448,0.371480767083522,-198.28875184293975,False
DOGE,DOGEUSDT,test,2026-05-05 22:00:00+00:00,2026-05-06 14:00:00+00:00,1,0.11535,0.11272,80597.16748986578,3.6763591978827375,1.4353929956751459,-217.08230269190426,False
DOGE,DOGEUSDT,test,2026-05-07 16:00:00+00:00,2026-05-08 11:00:00+00:00,-1,0.10793,0.10737,84126.75778063665,3.6224981900342135,-1.6281619457155145,45.11664811283481,True
DOGE,DOGEUSDT,test,2026-05-10 17:00:00+00:00,2026-05-10 21:00:00+00:00,1,0.10962,0.10788,83241.35755680485,3.620999053721011,0.32301949685915793,-148.78398069941977,False
DOGE,DOGEUSDT,test,2026-05-15 14:00:00+00:00,2026-05-17 05:00:00+00:00,-1,0.11133,0.10964,80626.36876562946,3.5632017412282284,-0.5068419985181896,133.20220347119903,True
DOGE,DOGEUSDT,test,2026-05-17 11:00:00+00:00,2026-05-17 17:00:00+00:00,1,0.11166,0.10999,81581.01234236725,3.61648627713714,-0.22394513779580624,-139.63283175109427,False
DOGE,DOGEUSDT,test,2026-05-18 01:00:00+00:00,2026-05-18 22:00:00+00:00,-1,0.10686,0.10502,83938.82656183449,3.556991714384298,1.7243838438176786,149.16606531557773,True
DOGE,DOGEUSDT,test,2026-05-21 04:00:00+00:00,2026-05-21 11:00:00+00:00,1,0.10561,0.10401,86344.75022927005,3.619917308611918,-0.04056240320810166,-141.73095527223632,False
DOGE,DOGEUSDT,test,2026-05-22 19:00:00+00:00,2026-05-23 17:00:00+00:00,-1,0.1042,0.10111,86152.95697160244,3.5376127191679396,-0.05392599496978562,262.7289503180582,True
DOGE,DOGEUSDT,test,2026-05-23 21:00:00+00:00,2026-05-24 13:00:00+00:00,1,0.10479,0.1029,88175.08413740846,3.6626166448996726,1.067260119360476,-171.38078578396198,False
DOGE,DOGEUSDT,test,2026-05-24 22:00:00+00:00,2026-05-25 01:00:00+00:00,-1,0.10061,0.10249,90135.03907141507,3.6612852870808803,0.042338094223378496,-173.1574968355635,False
DOGE,DOGEUSDT,test,2026-05-25 23:00:00+00:00,2026-05-26 11:00:00+00:00,-1,0.10168,0.10229,87483.5639667536,3.5688045084597464,-0.9016865445670219,-56.03209198361765,False
DOGE,DOGEUSDT,test,2026-05-27 22:00:00+00:00,2026-05-28 17:00:00+00:00,-1,0.10033,0.0994,88102.2295639977,3.5193316621634523,1.5225674709175698,76.8931743614412,True
DOGE,DOGEUSDT,test,2026-05-31 15:00:00+00:00,2026-05-31 23:00:00+00:00,-1,0.09997,0.10041,89188.65526175183,3.574324548269966,-0.6381491484733236,-42.17918371496671,False
DOGE,DOGEUSDT,test,2026-06-02 15:00:00+00:00,2026-06-03 11:00:00+00:00,-1,0.09626,0.09424,92187.93562021985,3.5123603471303766,0.1752902535225639,182.53197935219214,True
DOGE,DOGEUSDT,test,2026-06-04 02:00:00+00:00,2026-06-04 19:00:00+00:00,-1,0.08846,0.08945,102380.08887807548,3.6428883224596813,0.8481518212670045,-105.84732813301889,False
DOGE,DOGEUSDT,test,2026-06-05 07:00:00+00:00,2026-06-06 09:00:00+00:00,-1,0.0837,0.08221,106937.81761077106,3.5484106639606052,-0.8263625577045576,156.61530013378797,True
DOGE,DOGEUSDT,test,2026-06-07 02:00:00+00:00,2026-06-07 20:00:00+00:00,1,0.08346,0.0833,109121.86237904774,3.6394323540660003,-0.22452508469784815,-20.874405250016935,False
DOGE,DOGEUSDT,test,2026-06-12 15:00:00+00:00,2026-06-12 22:00:00+00:00,1,0.09055,0.08665,100347.16983882172,3.556303699087842,0.5877863169127857,-395.49805238740555,False
DOGE,DOGEUSDT,test,2026-06-14 13:00:00+00:00,2026-06-14 22:00:00+00:00,-1,0.08653,0.08851,100438.43957607653,3.516148892679287,-0.9781699630314094,-201.40608929028167,False
DOGE,DOGEUSDT,test,2026-06-17 09:00:00+00:00,2026-06-17 16:00:00+00:00,-1,0.08591,0.08724,98818.90451900385,3.422098663493103,-0.06492463171095723,-134.78631704206236,False
DOGE,DOGEUSDT,test,2026-06-18 16:00:00+00:00,2026-06-19 02:00:00+00:00,-1,0.08195,0.0838,101949.3077508915,3.3796195519420533,0.38808416503035736,-192.37392305612502,False
DOGE,DOGEUSDT,test,2026-06-22 00:00:00+00:00,2026-06-22 02:00:00+00:00,-1,0.08218,0.08363,99323.09378351708,3.293752436048993,0.02719839762625323,-147.33943681977507,False
