label,entries,days,gross,t_gross_day,grossR,netR,t_netR_naive,t_netR_day,stop,stop_vol,cost_over_stop,tight,lev,hold_h
1-minute trigger,71073,2033,0.14349084410889182,13.769953128337654,0.6397058286831341,-0.547482033073607,-5.188575534734796,-4.91759564464006,0.24167619705241244,3.5951300540013156,1.1871878617567408,16.28607206674827,4.137767857142876,0.6166666666666667
5-minute trigger,70194,2033,0.10585473810479211,8.867723980204943,0.339945502463086,-0.10974816123165222,-1.5043998692998752,-0.939940625566222,0.46925172394582026,7.088142217486569,0.44969366369473823,5.097301763683506,2.131052373321616,1.9166666666666667
15-minute trigger,48273,2033,0.05167546290546478,4.375276262671673,0.15465826024479534,-0.14291364315784022,-3.761246034009081,-2.0405075174750693,0.706264085196107,10.678264006994565,0.29757190340263556,2.674372837818242,1.4159009653199794,3.3833333333333333
60-minute trigger,18536,2022,0.026991757191662517,3.2325144573391427,0.06053443180943877,-0.10798514643152234,-3.6290369252241237,-0.6160936895383119,1.1758921013302435,17.40677527894745,0.16851957824096106,0.9333189469141131,0.8504181624051533,7.3
