asset,split,entry_time,exit_time,direction,entry_price,exit_price,units,fees,funding,pnl,is_win
BTC,train,2020-05-20 16:00:00+00:00,2020-05-22 08:00:00+00:00,-1,9414.0,9082.0,1.0092027708629414,3.733242889976193,-4.682259330591796,336.0043363671157,True
BTC,train,2020-05-24 07:00:00+00:00,2020-05-24 12:00:00+00:00,1,9270.0,9119.0,1.0611261295869305,3.9026096793948133,0.6123294651164481,-164.7449847121352,False
BTC,train,2020-05-24 17:00:00+00:00,2020-05-25 18:00:00+00:00,-1,8939.5,8888.0,1.0819278747758498,3.8576138375132927,-2.988000784063768,54.849672497512074,True
BTC,train,2020-05-26 16:00:00+00:00,2020-05-27 01:00:00+00:00,-1,8723.0,8882.0,1.1150686586101366,3.9261567469662912,-1.1071447019548883,-180.11492876402008,False
BTC,train,2020-05-27 11:00:00+00:00,2020-05-28 08:00:00+00:00,1,9124.0,9146.0,1.0463205809176022,3.8232554026729186,2.5162113515015423,16.679586026013567,True
BTC,train,2020-05-28 13:00:00+00:00,2020-05-29 09:00:00+00:00,1,9420.0,9447.0,1.01521322360066,3.83080557793473,2.271684137672302,21.3082673216104,True
BTC,train,2020-05-30 05:00:00+00:00,2020-05-30 21:00:00+00:00,1,9515.0,9438.5,1.0073165353273594,3.818434790465421,1.9200145693457509,-82.79816431235304,False
BTC,train,2020-05-30 23:00:00+00:00,2020-05-31 05:00:00+00:00,1,9720.5,9558.0,0.977503077961779,3.768958617697231,0.7060443638175556,-163.31925315030458,False
BTC,train,2020-06-01 21:00:00+00:00,2020-06-02 15:00:00+00:00,1,9663.0,9584.0,0.9664182361768776,3.720130358339273,1.935656974244231,-82.0028279905564,False
BTC,train,2020-06-04 14:00:00+00:00,2020-06-05 08:00:00+00:00,1,9752.5,9773.5,0.9491408959945257,3.7065850270378218,2.0908684119169405,14.134505376930974,True
BTC,train,2020-06-05 11:00:00+00:00,2020-06-06 10:00:00+00:00,-1,9702.0,9673.0,0.9555381461104455,3.7027103161779764,-2.653684706697451,26.661580627725925,True
BTC,train,2020-06-07 12:00:00+00:00,2020-06-07 20:00:00+00:00,-1,9574.0,9764.5,0.9710980440976884,3.7559159051566295,-0.9248434303847604,-187.82524987537545,False
BTC,train,2020-06-09 22:00:00+00:00,2020-06-10 08:00:00+00:00,1,9810.0,9746.0,0.9285899515102848,3.631901018347026,1.133796723419664,-64.19545463842405,False
BTC,train,2020-06-10 19:00:00+00:00,2020-06-11 07:00:00+00:00,1,9819.0,9832.0,0.9212009338708086,3.620503910299052,1.3655940218759235,6.98951420814592,True
BTC,train,2020-06-11 14:00:00+00:00,2020-06-12 08:00:00+00:00,-1,9636.5,9432.0,0.9393723326815353,3.5824842651475715,-1.9777603803047838,190.49691814852486,True
BTC,train,2020-06-14 15:00:00+00:00,2020-06-15 16:00:00+00:00,-1,9351.0,9290.0,0.9884245965173928,3.685044580736144,-2.8553300861508033,59.46418589298264,True
BTC,train,2020-06-17 20:00:00+00:00,2020-06-18 00:00:00+00:00,-1,9298.5,9462.0,1.00040034284316,3.7536021263818204,-0.47128860151341273,-166.8477695797228,False
BTC,train,2020-06-18 21:00:00+00:00,2020-06-19 10:00:00+00:00,-1,9348.0,9363.5,0.977254473507424,3.657179416206833,-1.4816216151250647,-17.32300214044517,False
BTC,train,2020-06-20 23:00:00+00:00,2020-06-21 13:00:00+00:00,1,9368.0,9342.0,0.9733189385361822,3.6421594680023937,1.594886495928754,-30.543338365871023,False
BTC,train,2020-06-21 19:00:00+00:00,2020-06-22 02:00:00+00:00,-1,9316.5,9388.0,0.9754208638266606,3.648951909489155,-0.7965225810204521,-72.59502109207642,False
BTC,train,2020-06-24 08:00:00+00:00,2020-06-25 09:00:00+00:00,-1,9515.0,9299.0,0.947442297083448,3.5650358754655977,-2.7507447502085154,203.83324504476695,True
BTC,train,2020-06-26 08:00:00+00:00,2020-06-26 21:00:00+00:00,-1,9140.5,9197.5,1.0085604399971309,3.6989962697334766,-1.502313810403226,-59.684627539169014,False
BTC,train,2020-06-27 17:00:00+00:00,2020-06-28 09:00:00+00:00,-1,9101.5,9050.5,1.0063244601719064,3.6533603202080887,-1.8122331145727015,49.48142026313326,True
BTC,train,2020-06-28 15:00:00+00:00,2020-06-29 04:00:00+00:00,1,9154.0,9102.5,1.005958432872814,3.6730560259485054,1.492402207568874,-56.97231752646803,False
BTC,train,2020-06-29 14:00:00+00:00,2020-06-29 16:00:00+00:00,-1,9047.5,9128.0,1.0115027551247604,3.6769136651540166,-0.23004101408424865,-84.87284443861427,False
BTC,train,2020-07-01 14:00:00+00:00,2020-07-02 06:00:00+00:00,1,9209.0,9209.0,0.9845475439844343,3.6266793330210625,1.8200222829653256,-5.446701615986967,False
BTC,train,2020-07-02 16:00:00+00:00,2020-07-03 12:00:00+00:00,-1,9046.5,9093.0,1.0016306451043684,3.6338158173741384,-2.275836289699295,-47.933804525020605,False
BTC,train,2020-07-04 00:00:00+00:00,2020-07-04 05:00:00+00:00,-1,9062.0,9086.5,0.9946278775559091,3.6102008071646834,-0.5644451040887437,-27.414138703194112,False
BTC,train,2020-07-04 18:00:00+00:00,2020-07-05 06:00:00+00:00,1,9166.0,9076.0,0.980351700600966,3.5767151444725647,1.3415745390836493,-93.14994273764205,False
BTC,train,2020-07-06 07:00:00+00:00,2020-07-07 07:00:00+00:00,1,9223.0,9269.5,0.964193184969187,3.5660684946085386,2.6811440418586305,38.58777056460167,True
BTC,train,2020-07-08 03:00:00+00:00,2020-07-09 05:00:00+00:00,1,9300.0,9382.5,0.9603593027457434,3.5883825347094707,2.922253313342454,72.71900662847293,True
BTC,train,2020-07-09 15:00:00+00:00,2020-07-10 16:00:00+00:00,-1,9299.0,9243.0,0.9682826671861369,3.59077944299307,-2.7837460987267746,53.41679601814394,True
BTC,train,2020-07-16 08:00:00+00:00,2020-07-16 23:00:00+00:00,-1,9125.5,9130.5,0.9925458679723884,3.6239834731407843,-1.6951132572049687,-6.891599555794528,False
BTC,train,2020-07-17 13:00:00+00:00,2020-07-18 03:00:00+00:00,1,9159.5,9138.5,0.9881091455457434,3.6160842290392026,1.5820615529332898,-25.948437838433165,False
BTC,train,2020-07-19 11:00:00+00:00,2020-07-19 17:00:00+00:00,-1,9126.0,9150.5,0.9888929740069914,3.6147004878877556,-0.6772062697621628,-27.16537208129739,False
BTC,train,2020-07-21 08:00:00+00:00,2020-07-22 04:00:00+00:00,1,9314.0,9353.0,0.9660158802562279,3.6065236873486013,2.0501385187498165,32.01795712389321,True
BTC,train,2020-07-22 08:00:00+00:00,2020-07-22 18:00:00+00:00,-1,9302.5,9358.5,0.9706519608525019,3.6226672482937077,2.2940480472727067,-60.27322510330487,False
BTC,train,2020-07-22 23:00:00+00:00,2020-07-24 05:00:00+00:00,1,9493.0,9535.5,0.9448242537371847,3.595717662447604,1.9211582168198966,34.638154904561816,True
BTC,train,2020-07-25 18:00:00+00:00,2020-07-28 09:00:00+00:00,1,9685.0,10732.0,0.9296700873135422,3.796214834536118,2.749264929670015,966.8191016530709,True
BTC,train,2020-08-01 06:00:00+00:00,2020-08-02 05:00:00+00:00,1,11608.5,11178.5,0.8589114784239761,3.914403171769429,2.8914449691632136,-376.13778386324157,False
BTC,train,2020-08-02 05:00:00+00:00,2020-08-03 03:00:00+00:00,-1,11178.5,11179.5,0.8583026446680221,3.8379861058975275,-2.6389587688624174,-2.0573299817024235,False
BTC,train,2020-08-03 16:00:00+00:00,2020-08-03 22:00:00+00:00,1,11379.0,11200.0,0.842998399107108,3.8068121706878784,0.7183031296591835,-155.42182874052196,False
BTC,train,2020-08-05 10:00:00+00:00,2020-08-06 05:00:00+00:00,1,11389.5,11615.5,0.8285751749154274,3.812274379785882,2.2898348176117453,181.1558803334883,True
BTC,train,2020-08-06 14:00:00+00:00,2020-08-06 22:00:00+00:00,1,11870.5,11740.0,0.8102618116366412,3.8261373007293833,0.9585397231661468,-110.52384344247548,False
BTC,train,2020-08-07 15:00:00+00:00,2020-08-08 10:00:00+00:00,-1,11636.5,11745.5,0.8170574478228225,3.820887448998647,-2.248557416235554,-90.63159184545475,False
BTC,train,2020-08-08 10:00:00+00:00,2020-08-09 02:00:00+00:00,1,11745.5,11707.5,0.8017587501379098,3.7607295933968796,1.8817829074877463,-36.109345006125295,False
BTC,train,2020-08-10 02:00:00+00:00,2020-08-10 11:00:00+00:00,1,11855.0,11690.5,0.7913073011167182,3.726345211688738,1.0640264167759632,-134.960422662165,False
BTC,train,2020-08-13 09:00:00+00:00,2020-08-13 12:00:00+00:00,-1,11427.0,11556.0,0.8091351738931066,3.7192707403170537,-0.34811523728299865,-107.74959293524807,False
BTC,train,2020-08-13 22:00:00+00:00,2020-08-14 15:00:00+00:00,1,11703.0,11711.5,0.780845769387446,3.656622653464471,2.427272787744701,0.5532935985829681,True
BTC,train,2020-08-15 01:00:00+00:00,2020-08-15 13:00:00+00:00,1,11926.5,11769.5,0.766259282500303,3.631455991625436,8.438134622258394,-132.3722979664326,False
BTC,train,2020-08-16 12:00:00+00:00,2020-08-16 16:00:00+00:00,-1,11771.5,11869.5,0.7651037705282616,3.6175636478117266,-2.254238245871516,-76.34349491371177,False
BTC,train,2020-08-17 14:00:00+00:00,2020-08-18 06:00:00+00:00,1,12127.0,12246.5,0.7363796107742822,3.589629688641393,16.087765908691132,68.3199678901965,True
BTC,train,2020-08-18 15:00:00+00:00,2020-08-20 01:00:00+00:00,-1,11948.5,11788.0,0.7530983393522129,3.5751837464067604,-57.59680513901456,174.89390485863441,True
BTC,train,2020-08-21 11:00:00+00:00,2020-08-22 10:00:00+00:00,-1,11770.0,11582.0,0.7793788795759176,3.6400111191713656,-2.6742953744524707,145.55751361555485,True
BTC,train,2020-08-25 03:00:00+00:00,2020-08-26 08:00:00+00:00,-1,11694.0,11353.0,0.7968913054749535,3.67319078345625,-7.272716937622738,275.33946132112396,True
BTC,train,2020-08-27 18:00:00+00:00,2020-08-28 01:00:00+00:00,-1,11198.5,11344.5,0.856738526369177,3.8626913199880715,-0.8517099386773483,-128.09480623120908,False
BTC,train,2020-08-30 02:00:00+00:00,2020-08-30 22:00:00+00:00,1,11617.0,11608.5,0.81484820360799,3.7850513905794747,2.365764067938896,-13.077025189184496,False
BTC,train,2020-08-31 00:00:00+00:00,2020-08-31 08:00:00+00:00,1,11710.0,11628.0,0.8072599962531883,3.767966758511382,0.9424508187507145,-70.90573727002266,False
BTC,train,2020-09-01 07:00:00+00:00,2020-09-02 00:00:00+00:00,1,11870.5,11927.5,0.7903718309131724,3.7618537664143354,2.7889443854736675,38.50039621016185,True
BTC,train,2020-09-02 12:00:00+00:00,2020-09-03 08:00:00+00:00,-1,11415.5,11406.5,0.825247182783494,3.7667582410969795,-15.142480543349542,18.802946947305827,True
BTC,train,2020-09-03 13:00:00+00:00,2020-09-04 10:00:00+00:00,-1,10831.0,10518.0,0.8715180649997489,3.721207833935928,-7.092901216622436,276.1568477275978,True
BTC,train,2020-09-05 13:00:00+00:00,2020-09-06 07:00:00+00:00,-1,10007.0,10155.5,0.9708772868731766,3.9150626593160847,-2.217149984150973,-145.8731897758389,False
BTC,train,2020-09-07 06:00:00+00:00,2020-09-07 17:00:00+00:00,-1,10105.5,10201.5,0.946978954031373,3.8460603239030178,-1.3136669608877087,-93.44237295002677,False
BTC,train,2020-09-07 23:00:00+00:00,2020-09-08 09:00:00+00:00,1,10386.0,10181.5,0.9124064555183914,3.753183954774903,1.174113139662801,-191.51441724794677,False
BTC,train,2020-09-12 19:00:00+00:00,2020-09-13 11:00:00+00:00,1,10450.0,10455.0,0.8884917731833556,3.7147841036796097,1.861573516247349,-1.1338987540093513,False
BTC,train,2020-09-14 12:00:00+00:00,2020-09-15 09:00:00+00:00,1,10464.0,10636.5,0.887194679951458,3.7440502688631474,2.0210636894927902,147.2759683332697,True
BTC,train,2020-09-15 11:00:00+00:00,2020-09-15 23:00:00+00:00,1,10843.0,10775.0,0.8697667711284078,3.7605236116507843,-1.5471064358558988,-61.35755761252767,False
BTC,train,2020-09-19 12:00:00+00:00,2020-09-20 02:00:00+00:00,1,11128.0,10944.5,0.8419773132398274,3.716908849297218,-1.8559890166693445,-156.36375681213394,False
BTC,train,2020-09-21 10:00:00+00:00,2020-09-22 09:00:00+00:00,-1,10700.0,10455.0,0.8610429705533331,3.6430728084111523,1.4705306125790556,205.8419243645767,True
BTC,train,2020-09-22 22:00:00+00:00,2020-09-23 04:00:00+00:00,1,10544.5,10474.0,0.893262052186945,3.755005688778261,0.7037006789372229,-67.4336810468958,False
BTC,train,2020-09-23 20:00:00+00:00,2020-09-24 11:00:00+00:00,-1,10287.5,10363.0,0.9090224085772389,3.7543534496648547,-1.753083803281527,-70.63246149396582,False
BTC,train,2020-09-24 16:00:00+00:00,2020-09-25 09:00:00+00:00,1,10530.5,10600.5,0.8813385467683756,3.7247129663525094,0.36082051607918625,57.608164791354284,True
BTC,train,2020-09-28 01:00:00+00:00,2020-09-28 19:00:00+00:00,1,10879.0,10867.5,0.8584009312929253,3.73344317047232,2.1014888749389544,-15.70654275527886,False
BTC,train,2020-09-29 00:00:00+00:00,2020-09-29 15:00:00+00:00,-1,10688.0,10754.5,0.8722714435610456,3.7407360857115437,-1.7534182490603245,-59.99336883345677,False
BTC,train,2020-09-30 00:00:00+00:00,2020-09-30 04:00:00+00:00,1,10834.0,10739.5,0.8549791231259921,3.688978422551718,0.46069481325740175,-84.94520037121583,False
BTC,train,2020-10-01 17:00:00+00:00,2020-10-02 17:00:00+00:00,-1,10523.0,10547.0,0.8721751040174648,3.6753458883295966,11.59156156255,-36.19910994730162,False
BTC,train,2020-10-04 07:00:00+00:00,2020-10-05 07:00:00+00:00,1,10609.0,10631.0,0.8616928560305854,3.6604712524179273,2.748067771809942,12.54870380844477,True
BTC,train,2020-10-06 19:00:00+00:00,2020-10-07 13:00:00+00:00,-1,10607.5,10624.0,0.8629977104347797,3.6645471778192054,7.734641103793963,-25.63865050378081,False
BTC,train,2020-10-08 14:00:00+00:00,2020-10-09 10:00:00+00:00,1,10721.5,10867.0,0.8514302628301212,3.676220445821614,1.164791916878908,119.04209087908202,True
BTC,train,2020-10-09 11:00:00+00:00,2020-10-10 23:00:00+00:00,1,10970.0,11356.0,0.842994681295554,3.7641398509209076,-11.02398318210521,332.6557903112698,True
BTC,train,2020-10-12 11:00:00+00:00,2020-10-12 14:00:00+00:00,-1,11277.0,11499.0,0.849543978373991,3.869842730289204,-0.36168803914286185,-192.10691789016892,False
BTC,train,2020-10-12 14:00:00+00:00,2020-10-13 04:00:00+00:00,1,11499.0,11469.0,0.8164362576079075,3.750381592947684,2.2221962392618737,-30.465665560446723,False
BTC,train,2020-10-14 14:00:00+00:00,2020-10-14 15:00:00+00:00,1,11532.0,11389.5,0.8114581044634825,3.719967388291943,0.3101418405760042,-119.66288911491574,False
BTC,train,2020-10-15 20:00:00+00:00,2020-10-16 05:00:00+00:00,1,11515.5,11279.0,0.8022293405894634,3.6572833408133043,1.035888663902902,-194.42041105412318,False
BTC,train,2020-10-19 14:00:00+00:00,2020-10-22 08:00:00+00:00,1,11634.5,12762.5,0.7773132975636119,3.792822504131888,-16.165255008068133,889.1818321556912,True
BTC,train,2020-10-24 15:00:00+00:00,2020-10-25 06:00:00+00:00,1,13067.0,12962.5,0.7601464293762557,3.957246296689849,10.96985974920426,-94.36240791571436,False
BTC,train,2020-10-26 14:00:00+00:00,2020-10-26 16:00:00+00:00,1,13207.5,12990.5,0.7449154635429732,3.9030590627797626,0.24368512673314227,-165.79339977833843,False
BTC,train,2020-10-26 17:00:00+00:00,2020-10-27 01:00:00+00:00,-1,12848.0,13078.0,0.7528547310838637,3.90370235161605,-1.204114170500934,-175.85617633040783,False
BTC,train,2020-10-27 12:00:00+00:00,2020-10-28 10:00:00+00:00,1,13436.5,13601.5,0.7067927963855969,3.8220527257347534,2.652756810669309,110.14600186721873,True
BTC,train,2020-10-28 12:00:00+00:00,2020-10-29 06:00:00+00:00,-1,13333.5,13272.5,0.7205135493683047,3.8339966988986234,-3.120550492211536,43.23788030477772,True
BTC,train,2020-10-29 15:00:00+00:00,2020-10-30 06:00:00+00:00,1,13418.5,13186.5,0.7191716876556299,3.826712550015606,1.8159040165074174,-172.49044810262785,False
BTC,train,2020-10-31 10:00:00+00:00,2020-11-01 01:00:00+00:00,1,13877.0,13720.5,0.6829800996400116,3.769708659963044,1.76891845806763,-112.42501271169203,False
BTC,train,2020-11-02 09:00:00+00:00,2020-11-02 21:00:00+00:00,-1,13445.0,13638.5,0.6965630219407029,3.7730729209462046,-1.4084286627696656,-137.14958900369493,False
BTC,train,2020-11-07 15:00:00+00:00,2020-11-08 10:00:00+00:00,-1,15309.5,15037.0,0.6027721506900326,3.658405014183015,-17.62403498941649,178.22104103826314,True
BTC,train,2020-11-09 12:00:00+00:00,2020-11-09 14:00:00+00:00,1,15804.0,15291.0,0.5951886409786964,3.701478158246513,0.2296684168376545,-309.2629193971534,False
BTC,train,2020-11-10 16:00:00+00:00,2020-11-10 18:00:00+00:00,-1,15173.0,15311.5,0.5995583182383288,3.655447110467267,-0.2662096546785323,-86.42806453179946,False
BTC,train,2020-11-11 11:00:00+00:00,2020-11-12 01:00:00+00:00,1,15588.0,15609.0,0.578051725564432,3.6066959364867164,6.390504697379286,2.141885602988623,True
BTC,train,2020-11-12 10:00:00+00:00,2020-11-12 11:00:00+00:00,1,16053.5,15715.0,0.5614235016477,3.567116502418992,0.7852817015415834,-194.39425351170757,False
BTC,train,2020-11-14 09:00:00+00:00,2020-11-14 23:00:00+00:00,-1,15948.5,16021.5,0.5529308668645732,3.535439962732081,-6.659572779023003,-37.239820464821605,False
BTC,train,2020-11-16 07:00:00+00:00,2020-11-17 10:00:00+00:00,1,16235.5,16654.0,0.5408628074112176,3.5577414608702487,4.851512364015116,217.9418310767105,True
BTC,train,2020-11-17 12:00:00+00:00,2020-11-18 15:00:00+00:00,1,17002.0,17724.0,0.5292977261970082,3.676078567983461,17.191868966365302,361.2850107798913,True
BTC,train,2020-11-19 10:00:00+00:00,2020-11-19 12:00:00+00:00,-1,17447.0,17783.0,0.5365051270465654,3.7802151251700997,-6.06473668019523,-177.98120113262485,False
BTC,train,2020-11-22 09:00:00+00:00,2020-11-22 17:00:00+00:00,-1,18261.0,18554.5,0.5028434231667926,3.702486409119411,-24.328965108232026,-126.95806600033757,False
BTC,train,2020-11-24 10:00:00+00:00,2020-11-25 03:00:00+00:00,1,18991.5,18989.0,0.4768167698416904,3.621947865394465,25.41629893006539,-30.23028872006398,False
BTC,train,2020-11-26 03:00:00+00:00,2020-11-27 00:00:00+00:00,-1,18431.0,17154.0,0.4896769245145895,3.485030671770333,-6.854003111148463,628.6864050445092,True
BTC,train,2020-11-28 16:00:00+00:00,2020-12-01 07:00:00+00:00,1,17500.0,19350.5,0.5516526743298805,4.065735375078653,5.538418656975726,1011.2291198153889,True
BTC,train,2020-12-01 13:00:00+00:00,2020-12-02 07:00:00+00:00,-1,18574.0,18926.0,0.5741978529443468,4.306483897082601,-11.22803055007104,-195.19609758341903,False
BTC,train,2020-12-03 09:00:00+00:00,2020-12-04 02:00:00+00:00,1,19405.5,19342.0,0.5395354318623523,4.1811298292173,2.247625985337751,-40.689255737815984,False
BTC,train,2020-12-04 11:00:00+00:00,2020-12-05 06:00:00+00:00,-1,18989.0,18965.5,0.5492266874120313,4.169124861475988,-2.4642256764119503,11.2019279691267,True
BTC,train,2020-12-07 19:00:00+00:00,2020-12-08 01:00:00+00:00,-1,18952.5,19230.5,0.5508754779177517,4.206815674666703,-0.7892427401844999,-156.56095579561406,False
BTC,train,2020-12-08 10:00:00+00:00,2020-12-09 14:00:00+00:00,-1,18797.5,18475.0,0.5470890564937133,4.078275371632385,-3.535395481567071,175.8933408291632,True
BTC,train,2020-12-12 01:00:00+00:00,2020-12-13 23:00:00+00:00,1,18324.0,19113.5,0.5708251408136726,4.274053241842374,-14.869978567623548,461.26237399817546,True
BTC,train,2020-12-15 01:00:00+00:00,2020-12-15 05:00:00+00:00,1,19413.0,19200.5,0.5625643771837384,4.3445159156768565,0.545870279290811,-124.43531634651117,False
BTC,train,2020-12-16 11:00:00+00:00,2020-12-18 00:00:00+00:00,1,19811.5,22799.5,0.5449676671590441,4.644323453062806,15.902009441608751,1607.8170565765522,True
BTC,train,2020-12-19 16:00:00+00:00,2020-12-20 03:00:00+00:00,1,23581.0,23436.0,0.526035536851616,4.946522567230486,7.462524259913887,-88.68419967062982,False
BTC,train,2020-12-20 21:00:00+00:00,2020-12-20 22:00:00+00:00,1,24209.0,23414.5,0.5087264981960149,4.845467277367583,0.699462666953602,-409.72813276105444,False
BTC,train,2020-12-21 11:00:00+00:00,2020-12-22 05:00:00+00:00,-1,22476.5,22944.5,0.5297102156504024,4.811993541011386,-8.073155108721144,-244.64321935668158,False
BTC,train,2020-12-22 14:00:00+00:00,2020-12-23 09:00:00+00:00,1,23492.5,23520.0,0.4963877170462739,4.66728550952759,2.7766718946508258,6.20670481459274,True
BTC,train,2020-12-25 12:00:00+00:00,2020-12-27 17:00:00+00:00,1,24594.5,27096.5,0.47439855038826495,4.90442709362396,26.463921052470493,1155.5768249253451,True
BTC,train,2021-01-02 07:00:00+00:00,2021-01-03 17:00:00+00:00,1,29734.5,32732.0,0.43125567850306973,5.387806568242401,45.29430119306345,1242.0067885516455,True
BTC,train,2021-01-04 10:00:00+00:00,2021-01-05 00:00:00+00:00,-1,31119.0,32024.0,0.45198042228224466,5.707879960833555,-40.142225647417604,-374.6079364788511,False
BTC,train,2021-01-10 12:00:00+00:00,2021-01-11 23:00:00+00:00,-1,39233.0,34373.5,0.3489554921755237,5.137078486963537,-69.33913250712706,1759.951268247125,True
BTC,train,2021-01-13 22:00:00+00:00,2021-01-15 04:00:00+00:00,1,37342.5,38773.0,0.41375167952786895,6.298583192620701,35.02439121825657,550.5488031537407,True
BTC,train,2021-01-15 16:00:00+00:00,2021-01-16 01:00:00+00:00,-1,35678.5,37129.5,0.44847936140597805,6.53057706904929,-17.29100657615182,-639.983123892971,False
BTC,train,2021-01-20 04:00:00+00:00,2021-01-20 19:00:00+00:00,-1,35086.5,35235.5,0.4378062152688417,6.1574817340270975,-57.406623599194894,-13.983984209891787,False
BTC,train,2021-01-21 09:00:00+00:00,2021-01-22 06:00:00+00:00,-1,33276.5,31771.0,0.4611994587117132,5.999974358110032,-3.8141195235458687,692.1499302559205,True
BTC,train,2021-01-27 15:00:00+00:00,2021-01-27 21:00:00+00:00,-1,29597.0,31533.0,0.5419216041516453,6.6255335323580145,-1.2426431733698524,-1054.5431159965774,False
BTC,train,2021-01-29 09:00:00+00:00,2021-01-29 20:00:00+00:00,1,36369.0,34329.0,0.4120187687887945,5.825780583166039,4.68522996731805,-851.0292988796245,False
BTC,train,2021-01-31 18:00:00+00:00,2021-02-01 02:00:00+00:00,-1,32349.5,33402.5,0.4369057111609157,5.745484864050505,-8.27714299619336,-457.53005572029724,False
BTC,train,2021-02-02 09:00:00+00:00,2021-02-04 12:00:00+00:00,1,34682.5,37369.0,0.3943242628841561,5.682330925439555,78.81998528446276,974.8498160283834,True
BTC,train,2021-02-06 01:00:00+00:00,2021-02-07 00:00:00+00:00,1,38758.5,39319.0,0.3780074322666803,5.902775058560346,13.15717625719479,192.81321446971924,True
BTC,train,2021-02-08 13:00:00+00:00,2021-02-09 13:00:00+00:00,1,43463.5,45397.5,0.34152367568138436,6.069627068944699,65.66629891567128,588.7708627831798,True
