pair,session,choch_t,entry_t,exit_t,side,entry,stop,target,exit,outcome,stop_move_in_price_pct,leverage,units,notional,risk_dollars,pnl,cost,r,mfe_r,moved_to_breakeven,stop_from,hours_held,arm
BTC/USD,asia,2026-03-30 00:50:00,2026-03-30 01:00:00,2026-03-30 01:30:00,short,66342.7763767275,66619.338253455,66066.2145,66619.338253455,stopped out,0.4168681080771237,7.1965207744915265,9.844962539908826e-05,6.531421482224305,0.027227413163491292,-0.035075275323360355,0.007847862159869066,-1.0,0.35846002312597625,False,middle_candle,0.5,fvg_midpoint_1to1
BTC/USD,new_york,2026-03-31 15:25:00,2026-03-31 15:30:00,2026-03-31 15:45:00,short,66964.32925000001,67162.2765,66766.38200000001,66766.38200000001,target,0.2956010344865769,10.148814280067171,0.00013223298077448867,8.85489286229178,0.026175154903612566,0.015535514082268949,0.010639640821343617,1.0,1.0051882509103633,False,middle_candle,0.25,fvg_midpoint_1to1
BTC/USD,asia,2026-04-01 01:55:00,2026-04-01 03:45:00,2026-04-01 03:50:00,short,68127.25,68213.157,68041.343,68041.343,target,0.12609785364887988,23.79104729532919,0.00031011699077224727,21.12741775958858,0.026641220326273467,0.001255465812884559,0.025385754513388908,1.0,1.7557358538883945,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,london,2026-04-01 07:45:00,2026-04-01 08:50:00,2026-04-01 08:55:00,short,68989.7375,69013.1,68966.375,68966.375,target,0.03386373226887972,88.59035313000501,0.001141953314086325,78.78305937607061,0.02667888430034509,-0.06798329485910257,0.09466217915944766,1.0,19.731942215085947,True,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,london,2026-04-01 08:35:00,2026-04-01 08:50:00,2026-04-01 08:55:00,long,68605.7505,68508.82,68702.68099999998,68702.68099999998,target,0.1412862614191323,21.233487034527435,0.00027523725040465573,18.882858129567833,0.026678884300345086,0.003990091640352092,0.022688792659992994,1.0,4.0673420646757785,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,new_york,2026-04-01 15:20:00,2026-04-01 15:25:00,2026-04-01 15:30:00,long,68438.269,68320.635,68555.903,68555.903,target,0.17188336543112373,17.453695955250218,0.000210475612524587,14.404586587897453,0.02475908820371842,0.007451185120235307,0.017307903083483112,1.0,3.7612850026351325,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,london,2026-04-03 08:05:00,2026-04-03 08:35:00,2026-04-03 08:40:00,long,66998.03025000001,66920.6005,67075.46000000002,66920.6005,stopped out,0.11557018872209342,25.95825128583954,0.000322648901197915,21.616840842587173,0.024982623757532563,-0.050956447024972096,0.02597382326743953,-1.0,1.3946803392750082,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,asia,2026-04-05 00:50:00,2026-04-05 00:55:00,2026-04-05 01:00:00,short,67245.44,67259.81,67231.07,67231.07,target,0.021369478733420946,140.3871398747845,0.0016321454660222264,109.75434000666966,0.023453930346731794,-0.10842194600942312,0.13187587635615491,1.0,5.984116214337433,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,asia,2026-04-07 00:00:00,2026-04-07 00:35:00,2026-04-07 00:40:00,long,68760.641,68706.17,68815.11200000001,68815.11200000001,target,0.07921828419255865,37.870045161642174,0.00037086288055388845,25.500769389991806,0.020201271966652713,-0.010439305078929418,0.03064057704558213,1.0,7.976144301554121,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,new_york,2026-04-07 14:00:00,2026-04-07 16:00:00,2026-04-07 16:05:00,short,68354.2055,68474.05,68234.36099999999,68234.36099999999,target,0.1753286416298212,17.110724021543653,0.00016594914922312236,11.343322248547471,0.01988809281407157,0.006258467213602721,0.01362962560046885,1.0,2.0610499438855006,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,london,2026-04-08 07:45:00,2026-04-08 08:00:00,2026-04-08 08:05:00,short,71753.06675,71819.615,71686.51849999999,71819.615,stopped out,0.09274621004266288,32.34633521542295,0.00030167355009995015,21.64600237703119,0.02007584683044115,-0.04608470928549241,0.026008862455051258,-1.0,1.711731713455891,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,asia,2026-04-10 00:40:00,2026-04-10 01:20:00,2026-04-10 01:25:00,long,71758.77225000001,71623.7175,71893.82700000002,71893.82700000002,target,0.1882066063358689,15.939929306446732,0.0001384127959375725,9.93233230016999,0.018693305552151287,0.0067590619835975144,0.011934243568553772,1.0,2.27794838759811,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,london,2026-04-10 08:35:00,2026-04-10 08:45:00,2026-04-10 09:00:00,long,71564.5135,71467.816,71661.211,71661.211,target,0.1351193423539374,22.20259474133371,0.00019541433244228253,13.984731632159216,0.01889607741133659,0.002092653150532288,0.016803424260804303,1.0,1.737480286460393,False,middle_candle,0.25,fvg_midpoint_1to1
BTC/USD,london,2026-04-15 08:50:00,2026-04-15 09:25:00,2026-04-15 09:30:00,long,73947.9105,73893.4155,74002.4055,74002.4055,target,0.07369376582992881,40.70900660611413,0.00034790085340076797,25.72654117015361,0.01895885700607323,-0.011952997251540039,0.03091185425761327,1.0,2.58635654647253,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,new_york,2026-04-15 14:15:00,2026-04-15 14:35:00,2026-04-15 14:40:00,long,74053.62,73946.015,74161.22499999999,73946.015,stopped out,0.1453068735869981,20.645960689559814,0.00017285690338118538,12.800679437367016,0.01860026708833175,-0.03398098751045267,0.015380720422120919,-1.0,2.86397472236431,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,asia,2026-04-16 01:05:00,2026-04-16 01:20:00,2026-04-16 01:25:00,short,74746.45800000001,74833.5165,74659.39950000003,74659.39950000003,target,0.11647173970435445,25.757321111670844,0.00020194280240669056,15.094509198493997,0.017580837463319766,-0.000556045584735286,0.018136883048055052,1.0,2.110626762464771,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,new_york,2026-04-16 14:20:00,2026-04-16 14:25:00,2026-04-16 14:30:00,short,73755.95525,73915.255,73596.6555,73915.255,stopped out,0.2159822206356762,13.890032203439883,0.00011025852894064874,8.132223126477319,0.017564156095613726,-0.02733546948023993,0.009771313384626203,-1.0,1.591934387844268,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,london,2026-04-20 07:15:00,2026-04-20 08:50:00,2026-04-20 08:55:00,long,74646.949,74608.495,74685.40299999999,74685.40299999999,target,0.05151449659382316,58.236034482761795,0.00043543173691199834,32.50365065825135,0.01674409201121307,-0.022310832058948755,0.039054924070161826,1.0,4.073724449992747,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,london,2026-04-20 08:15:00,2026-04-20 08:25:00,2026-04-20 08:30:00,long,74811.36975,74700.3075,74922.432,74922.432,target,0.1484563781830805,20.207956281274203,0.00015076312618565415,11.278795977740879,0.01674409201121307,0.003191998274268677,0.013552093736944394,1.0,1.4813786862773093,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,new_york,2026-04-21 14:55:00,2026-04-21 16:35:00,2026-04-21 16:40:00,short,76166.8895,76308.8,76024.979,76024.979,target,0.18631520983930705,16.101745008297694,0.00011394877050992273,8.679123412090144,0.016170526997448177,0.00574208283840121,0.010428444159046967,1.0,2.184119568319515,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,new_york,2026-04-24 14:55:00,2026-04-24 15:00:00,2026-04-24 15:05:00,long,77898.179,77847.9505,77948.4075,77847.9505,stopped out,0.06447968443523877,46.52628228993737,0.00032536885398903176,25.345641229062462,0.016342789482587248,-0.04679697151027001,0.03045418202768277,-1.0,3.631822570851437,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
BTC/USD,asia,2026-04-25 00:15:00,2026-04-25 00:20:00,2026-04-25 01:00:00,short,77425.32800000001,77528.9,77321.75600000002,77528.9,stopped out,0.13377017918475664,22.426522998496925,0.00014423666953701666,11.167571448531124,0.014938880337285807,-0.02835733168468145,0.013418451347395645,-1.0,0.9496195883059161,False,middle_candle,0.6666666666666666,fvg_midpoint_1to1
BTC/USD,london,2026-04-25 07:55:00,2026-04-25 08:00:00,2026-04-25 08:10:00,short,77547.50075,77614.64,77480.36150000001,77614.64,stopped out,0.08657822541107862,34.65074486980784,0.00020983493838175245,16.272175041535153,0.014088160386745584,-0.03364007372058546,0.019551913333839873,-1.0,0.992575133025957,False,middle_candle,0.16666666666666666,fvg_midpoint_1to1
BTC/USD,london,2026-04-26 07:55:00,2026-04-26 08:20:00,2026-04-26 08:25:00,long,78057.825,77971.69,78143.95999999999,78143.95999999999,target,0.11034768135032556,27.18679688860675,0.00015184255152168698,11.852499314233325,0.013078958175319712,-0.0011624716759304453,0.014241429851250157,1.0,1.2488187148083423,False,middle_candle,0.08333333333333333,fvg_midpoint_1to1
