name,n_tr,n_va,mean_tr,mean_va,gross_tr,gross_va,R_tr,win_tr,stop_tr,lev,verdict,n_assets_pos,arm,filt
"prev day high -> 1m BOS, hold 24h",3222,1071,-0.33378794744127455,-0.3407992323046521,0.1662120525587254,0.15920076769534786,-2.9455676278502816,12.50775915580385,0.4976226724203878,2.0095547398113878,reject,0,FVG_C,FVG_C
"prev day high -> 1m BOS, target 1R",3222,1071,-0.45383727851978484,-0.4074654620235917,0.04616272148021518,0.09253453797640832,-3.728337669552784,14.649286157666047,0.4976226724203878,2.0095547398113878,reject,0,FVG_C,FVG_C
"prev day high -> 1m BOS, target 2R",3222,1071,-0.39030822144743466,-0.36010007058964777,0.1096917785525653,0.13989992941035218,-3.5440355411325815,25.729360645561762,0.4976226724203878,2.0095547398113878,reject,0,FVG_C,FVG_C
"prev day high -> 1m BOS, target 3R",3222,1071,-0.36080419212401693,-0.30944833991200416,0.13919580787598312,0.19055166008799576,-3.374099272508277,27.80881440099317,0.4976226724203878,2.0095547398113878,reject,0,FVG_C,FVG_C
"last session low -> 1m BOS, hold 24h",6414,1925,-0.26307280360419233,-0.3867881121762046,0.23692719639580762,0.1132118878237954,-4.352030513267768,10.445899594636732,0.4509495226384671,2.2175430947328327,reject,0,FVG_C,FVG_C
"last session low -> 1m BOS, target 1R",6414,1925,-0.4140881396847611,-0.44854645941161064,0.08591186031523884,0.05145354058838929,-4.634773799198792,16.354848768319304,0.4509495226384671,2.2175430947328327,reject,0,FVG_C,FVG_C
"last session low -> 1m BOS, target 2R",6414,1925,-0.36535794281374523,-0.41414787733321134,0.13464205718625477,0.0858521226667887,-4.500093712174827,24.259432491425006,0.4509495226384671,2.2175430947328327,reject,0,FVG_C,FVG_C
"last session low -> 1m BOS, target 3R",6414,1925,-0.33115106959056045,-0.3913146338977877,0.16884893040943952,0.10868536610221229,-4.441173569155337,24.009978172747115,0.4509495226384671,2.2175430947328327,reject,0,FVG_C,FVG_C
"last session high -> 1m BOS, hold 24h",6455,2303,-0.3570641582794791,-0.31083030912794113,0.14293584172052082,0.1891696908720589,-9.652219227422982,10.596436870642913,0.4110405504184219,2.4328499924935443,reject,0,FVG_C,FVG_C
"last session high -> 1m BOS, target 1R",6455,2303,-0.4388075348847577,-0.4286320317883882,0.06119246511524222,0.07136796821161177,-10.21645264780356,12.95120061967467,0.4110405504184219,2.4328499924935443,reject,0,FVG_C,FVG_C
"last session high -> 1m BOS, target 2R",6455,2303,-0.39231386636902027,-0.3811798925490431,0.10768613363097972,0.11882010745095695,-10.084834971044724,23.237800154918666,0.4110405504184219,2.4328499924935443,reject,0,FVG_C,FVG_C
"last session high -> 1m BOS, target 3R",6455,2303,-0.3581289456064576,-0.3719682574839886,0.14187105439354247,0.12803174251601146,-9.968935776379919,25.592563903950428,0.4110405504184219,2.4328499924935443,reject,0,FVG_C,FVG_C
"1h swing low -> 1m BOS, hold 24h",9582,2723,-0.25328791007008067,-0.35679846861071196,0.24671208992991936,0.14320153138928807,-4.227978931355281,10.300563556668754,0.4034783901999364,2.478447481423895,reject,0,FVG_C,FVG_C
"1h swing low -> 1m BOS, target 1R",9582,2723,-0.41782799646339364,-0.434656591828284,0.08217200353660631,0.06534340817171606,-4.76665799872473,14.694218326027968,0.4034783901999364,2.478447481423895,reject,0,FVG_C,FVG_C
"1h swing low -> 1m BOS, target 2R",9582,2723,-0.3664945626211101,-0.40101223532972,0.13350543737888992,0.09898776467028006,-4.6536297656672305,23.46065539553329,0.4034783901999364,2.478447481423895,reject,0,FVG_C,FVG_C
