name,n_tr,n_va,mean_tr,mean_va,gross_tr,gross_va,R_tr,win_tr,stop_tr,lev,verdict,n_assets_pos,arm
"last session low -> 5m BOS, hold 24h",7673,2709,-0.3759504715151126,-0.446136770054754,0.12404952848488732,0.053863229945246054,-0.7772210695146193,19.171119509970026,1.2413486198086905,0.8055754717430743,reject,0,A
"last session low -> 1m BOS, hold 24h",7474,2566,-0.2665235417821136,-0.3365488911855441,0.23347645821788635,0.1634511088144559,-4.348595030529494,10.342520738560342,0.4308236621344795,2.321135276195333,reject,0,B
"last session low -> 5m BOS, target 1R",7673,2709,-0.5124776392943533,-0.5018986688911364,-0.012477639294353315,-0.0018986688911364537,-0.856732457569808,36.36126677961684,1.2413486198086905,0.8055754717430743,reject,0,A
"last session low -> 1m BOS, target 1R",7474,2566,-0.41238403068116497,-0.4489451389857361,0.0876159693188351,0.05105486101426374,-4.628452613725117,15.801445009365803,0.4308236621344795,2.321135276195333,reject,0,B
"last session low -> 5m BOS, target 2R",7673,2709,-0.4695464109198673,-0.4811880608925544,0.030453589080132723,0.018811939107445632,-0.831879672152455,31.708588557278773,1.2413486198086905,0.8055754717430743,reject,0,A
"last session low -> 1m BOS, target 2R",7474,2566,-0.36055231063618753,-0.40690052938894056,0.1394476893638124,0.09309947061105946,-4.492001171636315,24.016590848274017,0.4308236621344795,2.321135276195333,reject,0,B
"last session low -> 5m BOS, target 3R",7673,2709,-0.44962837924265286,-0.4671499117824531,0.05037162075734713,0.03285008821754692,-0.8247186542644384,26.782223380685522,1.2413486198086905,0.8055754717430743,reject,0,A
"last session low -> 1m BOS, target 3R",7474,2566,-0.32331240137097333,-0.388300010030939,0.17668759862902664,0.11169998996906097,-4.422035325449048,24.2039068771742,0.4308236621344795,2.321135276195333,reject,0,B
"last session high -> 5m BOS, hold 24h",7673,2804,-0.5122069853702129,-0.502893253268558,-0.012206985370212944,-0.002893253268558015,-0.8084217085031199,18.78013814674834,1.1890758530426928,0.8409892417217355,reject,0,A
"last session high -> 1m BOS, hold 24h",7488,2674,-0.3538179749643283,-0.3353258066485788,0.14618202503567168,0.16467419335142117,-9.060167735366424,10.510149572649572,0.39225122241310645,2.549386573859627,reject,0,B
"last session high -> 5m BOS, target 1R",7673,2804,-0.4990731095006597,-0.5475673098637782,0.0009268904993403456,-0.047567309863778315,-0.8997990908599305,36.60888830965724,1.1890758530426928,0.8409892417217355,reject,0,A
"last session high -> 1m BOS, target 1R",7488,2674,-0.4394810778585738,-0.4337785004960103,0.060518922141426186,0.06622149950398976,-9.620860428532309,12.206196581196581,0.39225122241310645,2.549386573859627,reject,0,B
"last session high -> 5m BOS, target 2R",7673,2804,-0.5262423425828261,-0.5288720953126744,-0.026242342582826084,-0.02887209531267438,-0.8989879901075452,31.734653981493548,1.1890758530426928,0.8409892417217355,reject,0,A
"last session high -> 1m BOS, target 2R",7488,2674,-0.38913865901184025,-0.39061925873894954,0.11086134098815975,0.10938074126105045,-9.478820884798564,22.82318376068376,0.39225122241310645,2.549386573859627,reject,0,B
"last session high -> 5m BOS, target 3R",7673,2804,-0.5321754164495447,-0.5239705650935501,-0.03217541644954477,-0.02397056509355007,-0.887861758432016,26.59976541118207,1.1890758530426928,0.8409892417217355,reject,0,A
"last session high -> 1m BOS, target 3R",7488,2674,-0.35512914102112686,-0.38172290877506304,0.1448708589788731,0.11827709122493696,-9.355386271533321,25.360576923076923,0.39225122241310645,2.549386573859627,reject,0,B
"1h swing low -> 5m BOS, hold 24h",11507,3853,-0.34702321682491893,-0.42665930961068793,0.15297678317508104,0.07334069038931207,-0.8089266792502663,18.43225862518467,1.0937864724442314,0.9142552273163048,reject,0,A
"1h swing low -> 1m BOS, hold 24h",11243,3664,-0.26257230833958756,-0.35137396104239954,0.2374276916604125,0.14862603895760043,-4.388047091262197,10.068487058614249,0.3881264687720084,2.5764797829014228,reject,0,B
"1h swing low -> 5m BOS, target 1R",11507,3853,-0.47944874347080907,-0.48271066835702553,0.020551256529190976,0.017289331642974488,-0.955027005137077,35.1872773094638,1.0937864724442314,0.9142552273163048,reject,0,A
"1h swing low -> 1m BOS, target 1R",11243,3664,-0.41973053261823146,-0.43785558622620707,0.08026946738176852,0.06214441377379291,-4.887003625011283,14.124344036289246,0.3881264687720084,2.5764797829014228,reject,0,B
"1h swing low -> 5m BOS, target 2R",11507,3853,-0.44792856217507354,-0.44900278489505097,0.05207143782492647,0.05099721510494905,-0.9310833945706374,31.737203441383503,1.0937864724442314,0.9142552273163048,reject,0,A
"1h swing low -> 1m BOS, target 2R",11243,3664,-0.3674046077887683,-0.4049417997867956,0.13259539221123165,0.09505820021320442,-4.7699497666854835,23.116605888108154,0.3881264687720084,2.5764797829014228,reject,0,B
"1h swing low -> 5m BOS, target 3R",11507,3853,-0.4072314599865622,-0.431220026729613,0.09276854001343782,0.06877997327038701,-0.9058546609854177,26.966194490310247,1.0937864724442314,0.9142552273163048,reject,0,A
"1h swing low -> 1m BOS, target 3R",11243,3664,-0.33721393482892803,-0.3876004129905212,0.16278606517107197,0.11239958700947875,-4.700284418897876,23.952681668593794,0.3881264687720084,2.5764797829014228,reject,0,B
"1h swing high -> 5m BOS, hold 24h",11732,4114,-0.5443055482678446,-0.5686840697760138,-0.044305548267844566,-0.06868406977601374,-1.0336792493375413,16.629730651210366,1.0232206312592989,0.9773063300817921,reject,0,A
"1h swing high -> 1m BOS, hold 24h",11475,3905,-0.3698527009730883,-0.40793002298952064,0.13014729902691174,0.09206997701047931,-6.78166865504166,8.958605664488017,0.35297489540146054,2.833062671107635,reject,0,B
"1h swing high -> 5m BOS, target 1R",11732,4114,-0.5133467868937936,-0.5762846875382277,-0.013346786893793644,-0.07628468753822766,-1.0205262508126158,33.83054892601432,1.0232206312592989,0.9773063300817921,reject,0,A
"1h swing high -> 1m BOS, target 1R",11475,3905,-0.4272812355660633,-0.4687224076276492,0.0727187644339367,0.031277592372350733,-7.1881769796915,11.43355119825708,0.35297489540146054,2.833062671107635,reject,0,B
"1h swing high -> 5m BOS, target 2R",11732,4114,-0.5129421281606518,-0.5763949601535324,-0.012942128160651779,-0.07639496015353242,-1.0072638960731113,30.906921241050117,1.0232206312592989,0.9773063300817921,reject,0,A
"1h swing high -> 1m BOS, target 2R",11475,3905,-0.3846830059810685,-0.43817118221311646,0.11531699401893142,0.06182881778688358,-7.065686260025004,21.742919389978212,0.35297489540146054,2.833062671107635,reject,0,B
