asset,family,config,gate,execution,tr_n,tr_exp,tr_win%,tr_dd%,tr_avgcost,tr_grossedge,va_n,va_exp,va_win%,va_dd%,va_avgcost,va_grossedge,verdict,tr_exp_makerENTRY_takerEXIT,va_exp_makerENTRY_takerEXIT,tr_exp_makerMAKER_theoretical,va_exp_makerMAKER_theoretical,trades_per_calm_day
BTCUSDT,S4-compression-edge,S0.5 hold2h,calm-gated,taker,540,-12.20769094942851,30.555555555555557,-66.20844036046913,11.358985920656286,-0.8487050287722244,225,-13.256176641505517,32.88888888888889,-30.502375125846378,15.427153505507999,2.1709768640024816,FAIL,-7.780355757947717,-7.252915082111431,-3.352312233635278,-1.2463888726431798,1.5837484634793297
BTCUSDT,S4-compression-edge,S0.5 hold2h,calm-gated,maker,540,-5.165307181711018,47.77777777777778,-29.154488737572215,3.9508412025998596,-1.2144659791111585,225,-2.2563826803115807,52.0,-7.897588693748317,4.361648259873721,2.1052655795621407,FAIL,,,,,
BTCUSDT,S4-compression-edge,S0.5 hold2h,ungated,taker,890,-8.874969454789305,34.38202247191011,-79.40474016191669,9.811582021429027,0.936612566639722,299,-13.031435760350963,33.44481605351171,-39.55194875166656,14.741255622063397,1.7098198617124343,FAIL,-5.05146025347315,-7.294935920293767,-1.2287378737724837,-1.5550798570265545,
BTCUSDT,S4-compression-edge,S0.5 hold2h,ungated,maker,890,-3.3235881949824067,50.112359550561806,-34.97495886796247,4.155481361235914,0.8318931662535074,299,-2.9993396570849855,51.17056856187291,-15.900029513849145,4.394719972758087,1.3953803156731013,FAIL,,,,,
BTCUSDT,S4-compression-edge,S0.5 hold4h,calm-gated,taker,481,-11.485429736843596,39.08523908523909,-55.477790045354055,12.998918758628035,1.513489021784439,196,-12.395846399996753,41.3265306122449,-25.655633049142697,15.861535478432371,3.4656890784356182,FAIL,-6.429553553824316,-6.21888170967123,-1.3742427608478893,-0.03859522976302021,1.4015656336934723
BTCUSDT,S4-compression-edge,S0.5 hold4h,calm-gated,maker,481,-2.8290660570493245,50.311850311850314,-22.20493268164949,4.786800155449708,1.9577340984003833,196,-0.9684197452999649,54.59183673469388,-9.350060968717806,4.6383542617176,3.6699345164176354,FAIL,,,,,
BTCUSDT,S4-compression-edge,S0.5 hold4h,ungated,taker,786,-8.789450939833301,42.36641221374045,-69.41459445256994,11.840264863963117,3.050813924129816,263,-12.05808186226315,40.68441064638783,-32.9393094302321,15.634589841085381,3.5765079788222316,FAIL,-4.180525252800252,-5.97221064649067,0.42806093483636887,0.11815929898649905,
BTCUSDT,S4-compression-edge,S0.5 hold4h,ungated,maker,786,-1.2472755466646948,52.29007633587786,-33.97430051819667,5.321257418181387,4.073981871516692,263,-1.3239970883112986,53.61216730038023,-12.524568023442182,4.7880475291953815,3.464050440884083,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold2h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold2h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold2h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold2h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold4h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold4h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold4h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.3 hold4h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold2h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold2h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold2h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold2h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold4h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold4h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold4h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W24 K1.5 S0.5 hold4h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold2h,calm-gated,taker,7,3.1893048680566216,57.14285714285714,-0.919471959970581,17.98717833333929,21.17648320139591,2,-73.7736932373482,50.0,-1.7609575149414376,17.77297713014187,-56.00071610720633,FAIL,10.179036721447302,-66.83283796732496,17.160844481961465,-59.8486046729854,0.023633031538061764
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold2h,calm-gated,maker,7,17.26787294820133,57.14285714285714,-0.5434639962304696,4.032617113570863,21.300490061772194,2,-64.9179425827515,50.0,-1.6526306150524033,7.401643530738743,-57.51629905201275,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold2h,ungated,taker,9,20.651739609499096,66.66666666666666,-0.919471959970708,18.182190630960854,38.83393024045995,3,-33.92108995314993,66.66666666666666,-2.0294320931237806,17.904626737113585,-16.016463216036346,FAIL,27.742409574267995,-26.93971711184743,34.81228453044075,-19.942939302107433,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold2h,ungated,maker,9,34.94125120982527,66.66666666666666,-0.5434639962305042,4.0444674069771605,38.98571861680243,3,-23.398596703396226,66.66666666666666,-1.8533474757383508,6.313540820847141,-17.085055882549085,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold4h,calm-gated,taker,7,-0.8352367551199548,57.14285714285714,-1.311636630717745,18.030237452423368,17.195000697303414,2,-127.42586037645651,0.0,-2.6612398158291035,17.699894328344314,-109.7259660481122,FAIL,6.15969140117553,-120.48500510643328,13.137647183422505,-113.4631528548326,0.023633031538061764
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold4h,calm-gated,maker,7,13.200311277176297,57.14285714285714,-1.2211743691420949,4.074667988540566,17.274979265716862,2,-118.55402692313874,0.0,-2.5532745187400723,7.290898920180663,-111.26312800295807,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold4h,ungated,taker,9,17.470463161619087,66.66666666666666,-1.311636630717769,18.21622754105759,35.68669070267668,3,-58.23615164034285,33.33333333333333,-2.7472007825064644,17.880927828033357,-40.35522381230949,FAIL,24.56524064411172,-51.23822746032198,31.63207072986531,-44.20784613452313,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.3 hold4h,ungated,maker,9,31.717076395193445,66.66666666666666,-1.2211743691420893,4.077799261040084,35.79487565623353,3,-47.739768427058756,33.33333333333333,-2.5723810693139155,6.248017086604039,-41.49175134045472,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold2h,calm-gated,taker,7,3.1893048680566216,57.14285714285714,-0.919471959970581,17.98717833333929,21.17648320139591,2,-87.01359629369108,50.0,-2.055053585954829,17.650425886123195,-69.36317040756788,FAIL,10.179036721447302,-80.08199161210338,17.160844481961465,-73.09765793409238,0.023633031538061764
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold2h,calm-gated,maker,7,17.26787294820133,57.14285714285714,-0.5434639962304696,4.032617113570863,21.300490061772194,2,-73.07667771852448,50.0,-1.9850715859548107,3.737143980065266,-69.33953373845921,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold2h,ungated,taker,9,20.651739609499096,66.66666666666666,-0.919471959970708,18.182190630960854,38.83393024045995,3,-42.78870900371718,66.66666666666666,-2.322724437669373,17.82254624592672,-24.96616275779046,FAIL,27.742409574267995,-35.8135318795503,34.81228453044075,-28.816686836375613,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold2h,ungated,maker,9,34.94125120982527,66.66666666666666,-0.5434639962305042,4.0444674069771605,38.98571861680243,3,-28.87061936050183,66.66666666666666,-2.185109968828349,3.8557793866863648,-25.014839973815466,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold4h,calm-gated,taker,7,-0.8352367551199548,57.14285714285714,-1.311636630717745,18.030237452423368,17.195000697303414,2,-118.50186588968063,0.0,-2.4829663746577353,17.470119794821525,-101.0317460948591,FAIL,6.15969140117553,-111.55470685848854,13.137647183422505,-104.53263484208075,0.023633031538061764
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold4h,calm-gated,maker,7,13.200311277176297,57.14285714285714,-1.2211743691420949,4.074667988540566,17.274979265716862,2,-104.58849213648591,0.0,-2.274485069453985,3.503381785453053,-101.08511035103285,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold4h,ungated,taker,9,17.470463161619087,66.66666666666666,-1.311636630717769,18.21622754105759,35.68669070267668,3,-52.23789520429758,33.33333333333333,-2.569084776639368,17.726485041612573,-34.51141016268501,FAIL,24.56524064411172,-45.235733955769064,31.63207072986531,-38.20520491521417,
ETHUSDT,S1-range-edge-fade,W24 K2.5 S0.5 hold4h,ungated,maker,9,31.717076395193445,66.66666666666666,-1.2211743691420893,4.077799261040084,35.79487565623353,3,-38.33987514163042,33.33333333333333,-2.2936462827646507,3.6987228829053236,-34.6411522587251,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold2h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold2h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold2h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold2h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold4h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold4h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold4h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.3 hold4h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold2h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold2h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold2h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold2h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold4h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold4h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold4h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K1.5 S0.5 hold4h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold2h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold2h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold2h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold2h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold4h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold4h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold4h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.3 hold4h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold2h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold2h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold2h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold2h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold4h,calm-gated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,0.0
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold4h,calm-gated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold4h,ungated,taker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,0.0,0.0,0.0,0.0,
ETHUSDT,S1-range-edge-fade,W48 K2.5 S0.5 hold4h,ungated,maker,0,0.0,0.0,0.0,,,0,0.0,0.0,0.0,,,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win48 Z2.0,calm-gated,taker,1124,-7.870041417877859,30.87188612099644,-88.73805526227763,7.5363952205182345,-0.33364619735962453,358,-12.561200182493343,34.357541899441344,-46.40874763769536,13.25553271465633,0.6943325321629867,FAIL,-4.935333094554271,-7.40394211889234,-2.0015120564603683,-2.247033772087396,3.891572526600837
ETHUSDT,S2-micro-meanrev,win48 Z2.0,calm-gated,maker,1124,-5.568453074021853,38.256227758007114,-66.60592592784047,4.928299754530242,-0.6401533194916116,358,-5.516170786221525,42.17877094972067,-24.595455536112425,6.4677807423318585,0.9516099561103335,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win48 Z2.0,ungated,taker,3745,-2.6683856018344847,28.57142857142857,-99.93193951046375,2.5871125346090573,-0.08127306722542738,1268,-7.070329145916364,30.28391167192429,-89.84527371405683,6.948674403320782,-0.12165474259558273,FAIL,-1.6601234425491536,-4.366592364697446,-0.6521677988241484,-1.6634059735475888,
ETHUSDT,S2-micro-meanrev,win48 Z2.0,ungated,maker,3745,-2.6025817045986277,33.77837116154873,-97.51114379808133,2.298969941347068,-0.3036117632515598,1268,-5.199203970215983,34.77917981072555,-67.52932772109087,4.882340618072307,-0.31686335214367567,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win48 Z2.5,calm-gated,taker,699,-11.058327072021516,30.472103004291846,-77.54024392266838,8.68730995195341,-2.3710171200681067,209,-15.588044691310264,34.44976076555024,-34.17940788587687,15.182185926260631,-0.4058587650496328,FAIL,-7.676912042429991,-9.677847239087194,-4.29635426711575,-3.7691933694012545,2.3843102929511204
ETHUSDT,S2-micro-meanrev,win48 Z2.5,calm-gated,maker,699,-7.877509623533318,36.9098712446352,-55.60713658495828,5.023096738366674,-2.854412885166644,209,-8.31600255844661,41.14832535885167,-20.817424015243148,7.21473442777624,-1.1012681306703707,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win48 Z2.5,ungated,taker,2194,-4.481983315578586,28.988149498632637,-98.44634833912455,4.179990537703684,-0.30199277787490164,705,-9.921321673696323,30.78014184397163,-70.38362778920173,10.599688597273085,0.6783669235767622,FAIL,-2.8537859242960018,-5.795362853522877,-1.2259496694890477,-1.6718475311622205,
ETHUSDT,S2-micro-meanrev,win48 Z2.5,ungated,maker,2194,-3.9883181115720894,33.59161349134002,-89.18688727020042,3.3438937736676415,-0.6444243379044479,705,-6.304275843995146,35.0354609929078,-46.86200018965525,6.423346490014196,0.1190706460190496,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win96 Z2.0,calm-gated,taker,834,-9.663534288857353,29.97601918465228,-80.63991333061874,8.12534451981897,-1.5381897690383823,297,-12.225366880124263,35.69023569023569,-38.18284026412769,14.064627300055188,1.839260419930925,FAIL,-6.503112749110827,-6.746409021435466,-3.3428653489100517,-1.269612950780069,2.9698842966164287
ETHUSDT,S2-micro-meanrev,win96 Z2.0,calm-gated,maker,834,-6.737019079232644,37.05035971223021,-56.51406524576883,4.972719716144405,-1.7642993630882389,297,-4.0185874699571915,43.09764309764309,-19.44705655367666,6.917150541403045,2.898563071445854,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win96 Z2.0,ungated,taker,3118,-3.198995728857983,27.870429762668376,-99.76299518970868,2.751166674769496,-0.44782905408848706,1072,-7.903342934493922,30.597014925373134,-85.21968449783378,7.55286723211244,-0.3504757023814813,FAIL,-2.1267856047346627,-4.962940895865593,-1.0547069968639686,-2.0233274391314144,
ETHUSDT,S2-micro-meanrev,win96 Z2.0,ungated,maker,3118,-3.0502206787985986,33.22642719692111,-95.60150835904714,2.4527219433968557,-0.5974987354017429,1072,-5.320661553498919,34.79477611940299,-62.62427192837529,5.255730081251729,-0.06493147224719031,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win96 Z2.5,calm-gated,taker,504,-12.660591520692938,30.555555555555557,-63.8942132530577,11.052230562432973,-1.608360958259965,159,-19.47564610707315,29.559748427672954,-34.5324062997637,14.735020003671782,-4.740626103401368,FAIL,-8.36022895612798,-13.737550280376693,-4.060125938575391,-7.999099054364609,1.7409666566372168
ETHUSDT,S2-micro-meanrev,win96 Z2.5,calm-gated,maker,504,-8.061442662314004,36.904761904761905,-41.00352519982562,6.123637239489292,-1.9378054228247121,159,-12.65775383418739,34.59119496855346,-25.238192483157455,7.260473080395366,-5.397280753792025,FAIL,,,,,
ETHUSDT,S2-micro-meanrev,win96 Z2.5,ungated,taker,1695,-5.729499120889817,26.902654867256636,-97.24692275254854,4.79625267107224,-0.9332464498175765,580,-11.802557539562272,27.75862068965517,-71.13772790936032,9.772543049442548,-2.030014490119724,FAIL,-3.8634841330603233,-7.996860239676669,-1.996933547139737,-4.1926658061548965,
ETHUSDT,S2-micro-meanrev,win96 Z2.5,ungated,maker,1695,-5.106397919725718,31.445427728613566,-87.39523910786875,3.6183809923505112,-1.4880169273752069,580,-7.790484526315095,31.551724137931036,-52.65365324451392,5.808152680988092,-1.9823318453270025,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band1.5 allweek,calm-gated,taker,1793,-5.4339707249753895,32.292247629670946,-97.43445827975889,5.442329847289352,0.008359122313962963,582,-11.89244557019011,35.738831615120276,-69.21403321850644,10.80947057402692,-1.0829749961631912,FAIL,-3.3158523586194786,-7.684438526325274,-1.1977624308397206,-3.4767121160971994,6.236494433655188
ETHUSDT,S3-vwap-magnet,band1.5 allweek,calm-gated,maker,1793,-4.686192080395101,42.05242610150586,-84.70666566729797,4.047441953390337,-0.638750127004764,582,-7.981409164127346,42.955326460481096,-46.71298086628277,5.899463954598156,-2.0819452095291897,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band1.5 allweek,ungated,taker,6467,-1.546310078189704,30.307716097108393,-99.99987275652813,1.5272185299958831,-0.01909154819382075,2209,-4.463349464772239,32.956088727931196,-98.59611128429883,3.9548115629861185,-0.5085379017861209,FAIL,-0.9507884050665999,-2.924096918237763,-0.3551155547303835,-1.3851332025289327,
ETHUSDT,S3-vwap-magnet,band1.5 allweek,ungated,maker,6467,-1.5453162656177664,36.44657491881862,-99.93560289750096,1.3889740594414899,-0.15634220617627648,2209,-4.066090038428742,37.07559981892259,-89.89665525570285,3.1889875812359008,-0.8771024571928412,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band1.5 weekend,calm-gated,taker,939,-8.875598588155095,33.97231096911608,-83.34187074277634,8.762144388271917,-0.11345419988317751,331,-14.933982900287493,37.764350453172206,-49.4314833999516,13.501314617916718,-1.4326682823707753,FAIL,-5.4661636635944735,-9.673952378350215,-2.0565335204120205,-4.4142637109300455,3.334883339259827
ETHUSDT,S3-vwap-magnet,band1.5 weekend,calm-gated,maker,939,-5.487889751115414,47.284345047923324,-52.51529529940736,5.3958055812869326,-0.09208416982848178,331,-8.665669338645944,47.73413897280967,-29.031209987804296,6.4249675186807025,-2.240701819965242,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band1.5 weekend,ungated,taker,1839,-5.178516056101185,34.3121261555193,-95.2329102717008,6.582680469381103,1.4041644132799176,630,-10.860795917685468,37.301587301587304,-69.07736582729324,11.126183249921981,0.26538733223651256,FAIL,-2.613053443869198,-6.528653938925862,-0.047716733495160354,-2.1972922668443653,
ETHUSDT,S3-vwap-magnet,band1.5 weekend,ungated,maker,1839,-3.4192721850844063,44.10005437737901,-67.83147332912847,5.637364792248226,2.2180926071638196,630,-6.619315211884219,45.23809523809524,-43.32778455215694,6.115206528991453,-0.5041086828927659,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band2.0 allweek,calm-gated,taker,1331,-7.144609120574806,29.827197595792637,-95.28133910718672,6.025278513850549,-1.1193306067242572,432,-12.78345068995005,34.9537037037037,-55.32937867106349,12.188725220733689,-0.5947254692163604,FAIL,-4.797677653663641,-8.03765269311178,-2.451384880010724,-3.292839829266445,4.629448289066988
ETHUSDT,S3-vwap-magnet,band2.0 allweek,calm-gated,maker,1331,-6.081789301826912,38.24192336589031,-82.72340758754791,4.242299089226584,-1.8394902126003272,432,-7.724979943383489,41.2037037037037,-35.737712126698085,6.295061288770634,-1.4299186546128553,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band2.0 allweek,ungated,taker,4789,-2.088012818935842,29.024848611401126,-99.99505432942964,1.9962649282314417,-0.09174789070440004,1612,-6.019311890330371,29.094292803970223,-97.05285073235228,4.770674953632173,-1.2486369366981984,FAIL,-1.3077602859263482,-4.16247754930588,-0.5275195618205701,-2.305993100329323,
ETHUSDT,S3-vwap-magnet,band2.0 allweek,ungated,maker,4789,-2.08055313780706,33.952808519523906,-99.65679234547132,1.6958832956441685,-0.3846698421628916,1612,-5.48706147960735,32.81637717121588,-88.67727269810682,3.3143498056557714,-2.1727116739515786,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band2.0 weekend,calm-gated,taker,686,-11.11186754648897,32.21574344023323,-77.38630844559705,10.02016482264327,-1.0917027238456996,233,-14.98655229481622,37.33905579399141,-35.071098209842795,14.568019205205747,-0.41853308961047375,FAIL,-7.212532365334229,-9.31175004205854,-3.3138094130143,-3.638372897360865,2.413195109275418
ETHUSDT,S3-vwap-magnet,band2.0 weekend,calm-gated,maker,686,-7.090682752065639,43.29446064139942,-52.788049756604984,5.868883651191336,-1.2217991008743034,233,-7.332168840715317,45.92274678111588,-20.783150489068056,6.685804287748616,-0.646364552966701,FAIL,,,,,
ETHUSDT,S3-vwap-magnet,band2.0 weekend,ungated,taker,1313,-6.906759730687977,32.44478293983244,-91.43179297359242,7.293707036489561,0.3869473058015842,452,-12.230108610951458,36.283185840707965,-55.3848324250974,12.85815850760186,0.6280498966504027,FAIL,-4.0644878300499405,-7.221668484036095,-1.222687718642473,-2.214776946590554,
ETHUSDT,S3-vwap-magnet,band2.0 weekend,ungated,maker,1313,-4.778530846234971,40.82254379284082,-67.34925400448259,5.362798754801998,0.5842679085670275,452,-7.200739878114444,43.584070796460175,-33.18224700472,6.634620802521868,-0.5661190755925762,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.3 hold2h,calm-gated,taker,437,-13.993043232343132,36.38443935926773,-61.3784532501821,11.362262176389052,-2.6307810559540794,167,-16.60838074879144,38.32335329341318,-28.39826498540524,14.917635969624785,-1.6907447791666552,FAIL,-9.569698121065136,-10.798690418803895,-5.150233032053907,-4.990327702514513,1.5860390054432563
ETHUSDT,S4-compression-edge,S0.3 hold2h,calm-gated,maker,437,-7.129870040030672,47.368421052631575,-31.8829791503591,4.428936815487723,-2.7009332245429487,167,-6.315143853627451,50.29940119760479,-15.268743127191945,4.716306358714252,-1.598837494913199,FAIL,,,,,
ETHUSDT,S4-compression-edge,S0.3 hold2h,ungated,taker,738,-10.423855644895678,36.58536585365854,-77.26146512245549,9.592816799899097,-0.8310388449965807,264,-16.138031950853296,37.878787878787875,-42.67159453677521,13.70001043177392,-2.438021519079376,FAIL,-6.687885627164231,-10.804272142058883,-2.954615201456675,-5.473428258629817,
