symbol,break_n,swing,earliest,n,mean_pct,t,win_pct,stop_pct,cf_mean,cf_p95,chance_pctile,cost_pct,thickness,mean_hold,slice,verdict
META,24,TJR,600,1143,-0.02420792299524485,-1.2257773906522433,38.320209973753286,0.4917664944748795,0.03141445001134582,0.052455940580176795,0.0,0.0230669105168613,-1.0494653359646713,21.385826771653544,,
META,6,k3,600,1587,-0.00477248508683837,-0.19318850233407103,43.03717706364209,0.8865947266310943,-0.032338273680162476,-0.011673880670720685,98.9,0.0230669105168613,-0.2068974552682211,44.02142407057341,,
META,12,k3,600,1504,-0.008334654929620142,-0.3762225858919752,44.41489361702128,0.849358961620983,-0.01688129956202596,0.0019155704981351884,76.8,0.0230669105168613,-0.3613251511739177,38.33311170212766,,
META,24,k3,600,1142,-0.009031627744741226,-0.40248546340937763,45.096322241681264,0.7793460672056456,0.05047049871599,0.0729746726899133,0.0,0.0230669105168613,-0.39154041622259494,26.873029772329247,,
META,6,TJR,600,528,-0.02865713567444889,-0.5862137872075689,,,-0.03506195601995829,,60.3,0.0230669105168613,-1.242348239635355,,MIDDLE,fails the coin flip
AMZN,6,TJR,600,1574,0.0008870778481307634,0.0405448496706887,36.78526048284625,0.5927786292393953,-0.01107284149224439,0.0065231691444346705,86.6,0.0147757775752954,0.06003595029840782,37.56226175349428,,
AMZN,12,TJR,600,1456,0.023921290887119598,1.1812020317310097,38.5989010989011,0.504024594674066,0.002767994764725553,0.020670273281621937,97.5,0.0147757775752954,1.6189530984220544,31.322115384615383,,
AMZN,24,TJR,600,1082,0.018928479106292338,0.942522027626408,40.75785582255083,0.468997133755932,0.05036242452306508,0.07102079312476145,0.4,0.0147757775752954,1.281047918448645,22.986136783733826,,
AMZN,6,k3,600,1573,0.022795249744669052,0.9940996182878388,42.14876033057851,0.8256644692448691,-0.006427156495207898,0.012457542494324512,99.5,0.0147757775752954,1.5427445106362414,43.43610934520026,,
AMZN,12,k3,600,1454,0.026858217787871612,1.217356673876932,45.323246217331494,0.7656423334627996,0.010919322265155677,0.028301468118049768,93.4,0.0147757775752954,1.817719416186776,37.461485557083904,,
AMZN,24,k3,600,1081,0.035902361376017,1.693378812542973,46.34597594819611,0.6925467781077091,0.07857504419729326,0.09958692350765358,0.0,0.0147757775752954,2.4298119806597884,27.014801110083255,,
AMZN,24,k3,600,387,0.003191511535944585,0.07929984033315152,,,0.0859357641062414,,0.0,0.0147757775752954,0.21599618156682895,,MIDDLE,fails the coin flip
TSLA,6,TJR,600,1572,0.1519639257825664,3.6914346844654466,42.68447837150127,1.1269261873580338,0.014694534593496452,0.047244776275468345,100.0,0.0331619963521855,4.582472181972585,40.19783715012723,,
TSLA,12,TJR,600,1457,0.09715633633925869,2.594879071179807,41.249142072752235,0.9483293645371685,0.039844377998654826,0.07249690303922358,100.0,0.0331619963521855,2.929749322309895,32.024021962937546,,
TSLA,24,TJR,600,1055,0.07935848330090982,2.0793245704103582,41.8957345971564,0.8793528984386242,0.14039395311836483,0.17674274347816163,0.3,0.0331619963521855,2.3930550639385673,23.087203791469193,,
TSLA,6,k3,600,1573,0.10178822313694413,2.321598496055215,45.45454545454545,1.5028079810518264,0.02020271070350287,0.0551077025739512,100.0,0.0331619963521855,3.069423868694078,45.150667514303876,,
TSLA,12,k3,600,1457,0.09188276125254545,2.2838266846453963,46.32807137954701,1.4411670148902016,0.06140336292353818,0.09447955212394896,92.9,0.0331619963521855,2.7707246655700817,38.082361015785864,,
TSLA,24,k3,600,1055,0.1008784139463003,2.506870114517493,46.824644549763036,1.2897033194800982,0.195233771827323,0.23339328485613567,0.0,0.0331619963521855,3.041988572550218,27.391469194312798,,
TSLA,6,TJR,600,529,0.07818213021486457,1.1574658890588088,,,-0.00539036280654895,,99.3,0.0331619963521855,2.3575821366288787,,MIDDLE,too thin
SMH,6,TJR,600,1587,0.021919688809806024,1.1210280483224995,40.39067422810334,0.5281607159328728,-0.001719745836323329,0.014438757751155646,99.3,0.0193461017604914,1.1330287145790994,38.70132325141777,,
SMH,12,TJR,600,1518,0.00981095255205519,0.5494973052904254,40.44795783926219,0.4499358784038453,0.00600558772236953,0.022326534410577577,66.5,0.0193461017604914,0.507128137415834,31.844532279314887,,
SMH,24,TJR,600,1204,0.006979238710637268,0.43597682232214996,42.27574750830565,0.3966307136301173,0.04511023788379142,0.06300226387050915,0.0,0.0193461017604914,0.3607568489529124,23.191029900332225,,
SMH,6,k3,600,1585,0.010770914015193638,0.49911407517143164,45.678233438485805,0.7392138883165835,-0.00012329328192676046,0.01713880410917872,85.1,0.0193461017604914,0.5567485454454703,44.40315457413249,,
SMH,12,k3,600,1518,0.0174989799785963,0.8799700207179804,47.364953886693016,0.7029162091856261,0.00986693646962192,0.02637503519167385,78.3,0.0193461017604914,0.9045222750938232,38.45454545454545,,
SMH,24,k3,600,1204,0.01773928110847198,1.0052943099001848,49.00332225913621,0.6084461712598086,0.06320722655809444,0.08101376249318905,0.0,0.0193461017604914,0.9169434404970996,27.529900332225914,,
SMH,6,TJR,600,530,0.04555961626496345,1.1154778989286929,,,0.005517701005460232,,97.1,0.0193461017604914,2.3549765647364307,,MIDDLE,fails the coin flip
SPY,6,TJR,600,1589,0.01758094493400965,1.378663830865184,38.137193203272496,0.2867468849570442,0.0022856973887833833,0.01428370821813192,98.7,0.0035082180006633,5.011360448719439,37.3215859030837,,
SPY,12,TJR,600,1530,0.030549732393364826,2.48764790047774,40.19607843137255,0.2592729217299315,0.006924541682873158,0.01876558294380512,100.0,0.0035082180006633,8.708048470074772,31.886928104575162,,
SPY,24,TJR,600,1254,-0.00017053399148288668,-0.016032487956340307,39.15470494417863,0.2424909662715504,0.02121890145920248,0.033598679225274236,0.1,0.0035082180006633,-0.04860986160228462,22.784688995215312,,
SPY,6,k3,600,1590,0.005663767789556736,0.4053982238336643,42.38993710691824,0.4133120100071884,-0.0008264915143931244,0.011027893912165519,81.2,0.0035082180006633,1.6144286895757005,42.43522012578617,,
SPY,12,k3,600,1529,0.02426609775444124,1.738641296477885,48.07063440156965,0.41387445589796595,0.005751301898629624,0.018268580573536846,99.4,0.0035082180006633,6.916929834421133,38.59777632439503,,
SPY,24,k3,600,1254,0.012426484899224714,0.9931726921253654,48.24561403508772,0.3803903513559208,0.03184948666082321,0.044777710824068055,0.3,0.0035082180006633,3.542107388102801,27.90031897926635,,
