family,config,symbol,tf,stop%,target%,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,med_hold_h,mean_hold_h,trades_yr,verdict,mean_ret_pct,tstat,win_pct
1a-orb-breakout,H1h short tgt1.5xrange,ES,1h,0.41037917325695716,0.6155687598854358,253,0.15574122503000506,45.45454545454545,0.39402529932590635,-4.916416979751324,69.0,-5.766703777313629,37.68115942028986,-3.979025606346409,-4.2953831312618975,6.0,7.894409937888199,167.99500059516726,FAIL,,,
1a-orb-breakout,H1h short tgt2.5xrange,ES,1h,0.41037917325695716,1.0259479331423929,253,0.40713703933875595,44.26877470355731,1.0300567095270496,-4.754160163710734,69.0,-4.705628143660273,36.231884057971016,-3.24688341912559,-3.565653111712811,6.0,9.20807453416149,167.99500059516726,FAIL,,,
1a-orb-breakout,H2h long tgt1.5xrange,ES,1h,0.5273566249176005,0.7910349373764007,267,-2.3654239695630297,46.06741573033708,-6.315681998733291,-10.781766970293823,88.0,-4.114186585478344,47.72727272727273,-3.620484195220941,-5.044581215189872,6.0,10.771830985915493,185.2118795381502,FAIL,,,
1a-orb-breakout,H2h long tgt2.5xrange,ES,1h,0.5273566249176005,1.3183915622940012,267,-2.3062216491269534,45.69288389513109,-6.157611803168961,-10.543684347111833,88.0,-4.180292119914694,47.72727272727273,-3.678657065524926,-5.139545316163031,6.0,10.861971830985915,185.2118795381502,FAIL,,,
1a-orb-breakout,H2h short tgt1.5xrange,ES,1h,0.5273566249176005,0.7910349373764007,200,-2.1730367539360214,43.5,-4.346073507872039,-6.760491290443696,46.0,-4.485458116253144,47.82608695652174,-2.0633107334764422,-2.741464246209775,6.0,10.08130081300813,128.3440066658731,FAIL,,,
1a-orb-breakout,H2h short tgt2.5xrange,ES,1h,0.5273566249176005,1.3183915622940012,200,-1.1968887679773887,43.0,-2.3937775359547775,-5.8695690430896414,46.0,-3.668857157688802,47.82608695652174,-1.6876742925368449,-2.741464246209775,6.0,10.329268292682928,128.3440066658731,FAIL,,,
1b-orb-fade,H1h long(fade-low-fail) tgt1.0xrange,SPY,1h,0.451600518646232,0.451600518646232,180,-0.4793642299465622,48.333333333333336,-0.8628556139038124,-5.144206684364145,66.0,5.622103493389411,59.09090909090909,3.7105883056370192,-1.8095952528511705,18.0,16.71951219512195,106.04553725104499,FAIL,,,
1b-orb-fade,H1h long(fade-low-fail) tgt1.5xrange,SPY,1h,0.451600518646232,0.6774007779693481,180,0.791241649242814,43.888888888888886,1.4242349686370614,-4.570913135571035,66.0,7.013471495970765,56.060606060606055,4.628891187340711,-2.435126441617241,20.0,19.1869918699187,106.04553725104499,SURVIVOR,,,
1b-orb-fade,H1h short(fade-high-fail) tgt1.0xrange,SPY,1h,0.451600518646232,0.451600518646232,188,-7.767173528086691,40.95744680851064,-14.602286232802985,-15.952929066887013,56.0,0.03133230165310254,51.78571428571429,0.01754608892574616,-3.3373729150893343,20.0,18.75,105.1833784116056,FAIL,,,
1b-orb-fade,H1h short(fade-high-fail) tgt1.5xrange,SPY,1h,0.451600518646232,0.6774007779693481,188,-8.3390643495894,35.638297872340424,-15.677440977228073,-17.025198439513765,56.0,-2.598385321045758,42.857142857142854,-1.45509577978562,-4.46217567325634,21.0,21.65573770491803,105.1833784116056,FAIL,,,
1b-orb-fade,H2h long(fade-low-fail) tgt1.0xrange,SPY,1h,0.5792580205812201,0.5792580205812201,164,-3.438833090260354,46.34146341463415,-5.639686268026978,-9.742206680295078,60.0,3.861439286319031,56.666666666666664,2.3168635717914166,-2.4555828739347376,20.0,20.763392857142858,96.56179001721169,FAIL,,,
1b-orb-fade,H2h long(fade-low-fail) tgt1.5xrange,SPY,1h,0.5792580205812201,0.8688870308718302,164,-2.549630135472742,42.68292682926829,-4.181393422175295,-9.720615154477807,60.0,7.548809082756664,56.666666666666664,4.529285449654008,-2.4555828739347376,21.0,22.875,96.56179001721169,FAIL,,,
1b-orb-fade,H2h short(fade-high-fail) tgt1.0xrange,SPY,1h,0.5792580205812201,0.5792580205812201,164,-3.759638924015756,44.51219512195122,-6.16580783538584,-10.488328794141763,52.0,-7.795519180889571,36.53846153846153,-4.053669974062579,-4.60602854458527,21.0,22.819444444444443,93.11315465945414,FAIL,,,
1b-orb-fade,H2h short(fade-high-fail) tgt1.5xrange,SPY,1h,0.5792580205812201,0.8688870308718302,164,-2.3313148139198168,41.46341463414634,-3.823356294828495,-9.056553215158441,52.0,-10.233863637866621,32.69230769230769,-5.321609091690638,-6.129344808598713,22.0,24.85185185185185,93.11315465945414,FAIL,,,
1b-orb-fade,H1h long(fade-low-fail) tgt1.0xrange,ES,1h,0.41037917325695716,0.41037917325695716,193,-3.0088515267344644,49.740932642487046,-5.807083446597517,-7.853977407673472,72.0,2.488893345464097,59.72222222222222,1.7920032087341387,-2.26694744367106,6.0,9.090566037735849,138.25675514819665,FAIL,,,
1b-orb-fade,H1h long(fade-low-fail) tgt1.5xrange,ES,1h,0.41037917325695716,0.6155687598854358,193,-2.981103212865614,47.66839378238342,-5.753529200830632,-9.526210920477851,72.0,4.430787357565856,59.72222222222222,3.1901668974474218,-2.461371281492184,6.0,10.384905660377358,138.25675514819665,FAIL,,,
1b-orb-fade,H1h short(fade-high-fail) tgt1.0xrange,ES,1h,0.41037917325695716,0.41037917325695716,204,-3.3684219097583847,45.588235294117645,-6.8715806959071095,-8.93799130131152,69.0,-2.883219403068469,39.130434782608695,-1.9894213881172407,-3.1772786915892923,6.0,9.333333333333334,142.43054398285918,FAIL,,,
1b-orb-fade,H1h short(fade-high-fail) tgt1.5xrange,ES,1h,0.41037917325695716,0.6155687598854358,204,-4.158567477360227,42.15686274509804,-8.483477653814864,-9.379314365521331,69.0,-2.4836568455384755,39.130434782608695,-1.7137232234215483,-3.244039338618544,7.0,10.934065934065934,142.43054398285918,FAIL,,,
1b-orb-fade,H2h long(fade-low-fail) tgt1.0xrange,ES,1h,0.5273566249176005,0.5273566249176005,162,1.5318637679065656,54.32098765432099,2.481619304008631,-4.8019726329233645,54.0,0.46761530474446367,61.111111111111114,0.25251226456202147,-1.9975816392227508,7.0,10.837962962962964,112.69229853588858,SURVIVOR,,,
1b-orb-fade,H2h long(fade-low-fail) tgt1.5xrange,ES,1h,0.5273566249176005,0.7910349373764007,162,2.7984541563924767,53.70370370370371,4.533495733355819,-4.036015235893699,54.0,2.370643037153631,61.111111111111114,1.2801472400629565,-1.9975816392227508,7.0,11.782407407407407,112.69229853588858,SURVIVOR,,,
1b-orb-fade,H2h short(fade-high-fail) tgt1.0xrange,ES,1h,0.5273566249176005,0.5273566249176005,186,-5.231065221003284,39.784946236559136,-9.72978131106611,-11.186402702747655,61.0,0.10548773973504631,44.26229508196721,0.06434752123838372,-2.2110031480411996,7.0,11.585020242914979,128.86573027020592,FAIL,,,
1b-orb-fade,H2h short(fade-high-fail) tgt1.5xrange,ES,1h,0.5273566249176005,0.7910349373764007,186,-5.014739842376736,38.17204301075269,-9.32741610682073,-11.365672167330015,61.0,-1.181224891403857,44.26229508196721,-0.7205471837563482,-2.328678897677256,7.0,12.536437246963562,128.86573027020592,FAIL,,,
1c-midsession-reversal,long(fail-low) tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,151,-4.0521469173891695,39.735099337748345,-6.118741845257647,-6.559809755149727,52.0,5.6950531166479985,51.92307692307693,2.9614276206569645,-1.5990983174856186,3.0,11.536945812807883,87.5091222030981,FAIL,,,
1c-midsession-reversal,long(fail-low) tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,151,-1.370304518515659,39.735099337748345,-2.069159822958644,-5.725218094660249,52.0,8.049375269378952,51.92307692307693,4.185675140077061,-1.6158524630295539,3.0,12.699507389162562,87.5091222030981,FAIL,,,
1c-midsession-reversal,short(fail-high) tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,140,-6.482905411725343,35.0,-9.07606757641548,-12.779852652849824,54.0,-5.009720293265437,35.18518518518518,-2.7052489583633377,-2.8902315549545166,3.0,12.597938144329897,83.62940742562084,FAIL,,,
1c-midsession-reversal,short(fail-high) tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,140,-7.150480316321864,34.285714285714285,-10.010672442850609,-13.611684774778684,54.0,-8.958478192382684,29.629629629629626,-4.837578223886652,-4.954301410904045,3.0,13.793814432989691,83.62940742562084,FAIL,,,
1c-midsession-reversal,both tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,277,-4.345815760334898,38.628158844765345,-12.037909656127665,-14.561018316843604,99.0,0.24192790973696296,42.42424242424242,0.2395086306395955,-3.326387272536198,3.0,11.861702127659575,162.08586181460535,FAIL,,,
1c-midsession-reversal,both tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,277,-3.341208489165337,38.26714801444043,-9.255147514987982,-11.74453969499822,99.0,-0.8752518784093433,39.39393939393939,-0.8664993596252502,-5.34147876574177,3.0,13.101063829787234,162.08586181460535,FAIL,,,
1c-midsession-reversal,long(fail-low) tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,87,-5.008939297719724,36.7816091954023,-4.357777189016165,-4.409244237224665,30.0,2.667052901813865,56.666666666666664,0.8001158705441602,-0.8827227836979786,1.0,1.5299145299145298,61.04166170693965,FAIL,,,
1c-midsession-reversal,long(fail-low) tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,87,-3.338307680391279,33.33333333333333,-2.9043276819404107,-4.2992847243452585,30.0,6.1786378505021275,56.666666666666664,1.853591355150641,-0.8827227836980086,1.0,1.7435897435897436,61.04166170693965,FAIL,,,
1c-midsession-reversal,short(fail-high) tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,114,-3.916142099288328,38.59649122807017,-4.464401993188694,-6.111592542689842,44.0,1.2863878591675033,45.45454545454545,0.5660106580336999,-1.1042040642740154,1.0,2.3354430379746836,82.43232948458517,FAIL,,,
1c-midsession-reversal,short(fail-high) tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,114,-2.6989475627410764,36.84210526315789,-3.0768002215248225,-5.489846852340991,44.0,2.364360177089442,45.45454545454545,1.0403184779193442,-1.0686239469731955,1.0,3.2341772151898733,82.43232948458517,FAIL,,,
1c-midsession-reversal,both tgt1.5xATR,ES,1h,0.20642480171620886,0.30963720257431326,196,-4.370774212334031,37.755102040816325,-8.5667174561747,-9.424467025135618,71.0,2.1364892575851706,50.70422535211267,1.5169073728854787,-1.6010826514137562,1.0,2.0374531835205993,139.3002023568623,FAIL,,,
1c-midsession-reversal,both tgt2.5xATR,ES,1h,0.20642480171620886,0.5160620042905222,196,-3.171153215192506,35.204081632653065,-6.215460301777309,-7.900162972462059,71.0,4.442110579780233,50.70422535211267,3.15389851164396,-1.6771820681606184,1.0,2.6591760299625467,139.3002023568623,FAIL,,,
1e-gap-reaction,gap0.2% continuation tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,269,-7.85560018341903,36.80297397769517,-21.131564493397192,-21.13156449339719,80.0,-5.171118607965741,40.0,-4.1368948863725885,-5.374960482106599,2.0,2.2550143266475646,150.4467174821736,FAIL,,,
1e-gap-reaction,gap0.2% continuation tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,269,-6.946902459598399,36.059479553903344,-18.687167616319687,-18.687167616319694,80.0,-5.595731761257707,40.0,-4.476585409006162,-5.844100174199776,3.0,2.3925501432664755,150.4467174821736,FAIL,,,
1e-gap-reaction,gap0.2% fade tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,269,-1.701822359427826,42.75092936802974,-4.577902146860858,-8.938030613830367,80.0,0.5076301371015915,51.24999999999999,0.4061041096812712,-2.3623995079099345,2.0,2.1489971346704873,150.4467174821736,FAIL,,,
1e-gap-reaction,gap0.2% fade tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,269,-0.5949268559620561,41.63568773234201,-1.600353242537933,-8.171535045561884,80.0,-0.8123478540621818,47.5,-0.6498782832497496,-2.50114048196072,3.0,2.432664756446991,150.4467174821736,FAIL,,,
1e-gap-reaction,gap0.4% continuation tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,152,-6.542739381214628,42.10526315789473,-9.944963859446233,-9.944963859446233,39.0,-7.966586209049871,35.8974358974359,-3.106968621529449,-3.3275614900292205,2.0,1.7172774869109948,82.33616916646176,FAIL,,,
1e-gap-reaction,gap0.4% continuation tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,152,-6.046299648541973,40.78947368421053,-9.190375465783795,-9.1903754657838,39.0,-8.549134162852473,35.8974358974359,-3.3341623235124684,-3.7944078121189886,3.0,1.869109947643979,82.33616916646176,FAIL,,,
1e-gap-reaction,gap0.4% fade tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,152,-4.885084172893346,36.84210526315789,-7.425327942797888,-9.47383886758866,39.0,5.388124249838839,53.84615384615385,2.1013684574371583,-0.9449947554281838,2.0,1.6858638743455496,82.33616916646176,FAIL,,,
1e-gap-reaction,gap0.4% fade tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,152,-3.459444695332817,35.526315789473685,-5.258355936905879,-7.408600448079142,39.0,3.5272027760976274,48.717948717948715,1.3756090826780643,-1.6235539462240829,3.0,1.9947643979057592,82.33616916646176,FAIL,,,
2-pullback-trend,pullback->EMA20 trend=SMA50 tgt1.5xATR,SPY,1h,0.35701654195790844,0.5355248129368626,82,2.3547292920960143,45.1219512195122,1.9308780195187225,-4.171205939047056,39.0,-0.2028873785687047,43.58974358974359,-0.07912607764180013,-3.31083706395468,18.0,18.40495867768595,52.16060978608311,FAIL,,,
2-pullback-trend,pullback->EMA20 trend=SMA50 tgt2.5xATR,SPY,1h,0.35701654195790844,0.8925413548947712,82,2.5654698969136938,41.46341463414634,2.103685315469228,-4.395695361194487,39.0,-3.326868666603705,41.02564102564102,-1.2974787799754472,-3.3210697551032564,20.0,20.239669421487605,52.16060978608311,FAIL,,,
