entry_idx,exit_idx,entry_time,exit_time,direction,entry_price,exit_price,stop_price,stop_dist_pct,notional,leverage,pnl,reason,hold_hours
6135,6204,2020-12-06 01:00:00+00:00,2020-12-08 22:00:00+00:00,1,19269.7792,18506.4464,18512.0,3.9324747426270497,5214.830846540936,0.5085855932704403,-217.2064773139702,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",69.0
6614,6730,2020-12-26 00:00:00+00:00,2020-12-30 20:00:00+00:00,1,24720.91405,28942.056927355,22606.0,8.55516121176757,2346.2769595570862,0.23377700904677434,372.94192432539245,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",116.0
7068,7248,2021-01-13 22:00:00+00:00,2021-01-21 10:00:00+00:00,1,37353.70275,32443.76395,32453.5,13.118385566207348,1586.9835034233097,0.1524577845273852,-234.90097571779853,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",180.0
7511,7623,2021-02-01 09:00:00+00:00,2021-02-06 01:00:00+00:00,1,34494.345199999996,39006.33018931999,32232.5,6.557147807519467,3103.3095685820417,0.30501066297552154,375.6110010852026,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",112.0
7683,7923,2021-02-08 13:00:00+00:00,2021-02-18 13:00:00+00:00,1,43476.53905,51846.4414,37439.5,13.885739715981371,1519.5504141250626,0.14403265802960144,209.07049115441197,time_cap,240.0
7971,8020,2021-02-20 13:00:00+00:00,2021-02-22 14:00:00+00:00,1,57366.704849999995,50817.250250000005,50832.5,11.390239106613068,1889.1809308610445,0.1755889390275239,-233.61368993358764,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",49.0
8091,8100,2021-02-25 13:00:00+00:00,2021-02-25 22:00:00+00:00,1,51509.4482,48085.57,48100.0,6.619073430493475,3180.353769957278,0.3021570950982626,-215.91451419609743,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",9.0
8555,8707,2021-03-16 21:00:00+00:00,2021-03-23 05:00:00+00:00,1,56439.42675,53359.9872,53376.0,5.427813368072522,3798.797915784617,0.368472507136004,-240.8744940399523,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",152.0
8749,8854,2021-03-24 23:00:00+00:00,2021-03-29 08:00:00+00:00,-1,52545.731550000004,57167.145,57150.0,8.762402414397437,2298.1616421467056,0.22824790570150202,-201.74520342645775,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",105.0
9029,9071,2021-04-05 15:00:00+00:00,2021-04-07 09:00:00+00:00,1,59167.244849999995,57042.882000000005,57060.0,3.5615057881134304,5540.894186057814,0.5615602273271674,-235.37677355555718,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",42.0
9749,9924,2021-05-05 15:00:00+00:00,2021-05-12 22:00:00+00:00,1,56916.56985,52914.121,52930.0,7.004234198417704,2750.2183139749245,0.2855415657648643,-227.92565320573016,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",175.0
10292,10532,2021-05-28 06:00:00+00:00,2021-06-07 06:00:00+00:00,-1,36978.903,36092.8246,40376.5,9.187933454921584,2046.95886770622,0.21767680510666795,49.28593025634454,time_cap,240.0
10547,10591,2021-06-07 21:00:00+00:00,2021-06-09 17:00:00+00:00,-1,34457.15975,36795.0352,36784.0,6.752849819550207,2799.691127029737,0.2961712541288555,-196.34697502432334,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",44.0
11386,11626,2021-07-12 20:00:00+00:00,2021-07-22 20:00:00+00:00,-1,32836.64605,32244.6705,34620.0,5.430986914085267,3408.809497201408,0.3682571936995464,61.54617476591643,time_cap,240.0
11931,11954,2021-08-04 13:00:00+00:00,2021-08-05 12:00:00+00:00,1,38831.646,37581.7221,37593.0,3.1897849501409254,5842.491707981412,0.6270015161716904,-195.98929640844472,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",23.0
11960,12154,2021-08-05 18:00:00+00:00,2021-08-13 20:00:00+00:00,1,40715.2109,47380.41431019,37375.5,8.202612306743568,2224.2077092472446,0.24382476279608525,355.5675131111268,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",194.0
