dataset,config,stop%,target%,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,pooled_win%,pooled_RR,tr/yr,verdict
GBPUSD,main mode=reversal k=2 w=5 buf=0.1 R=2.0,2.323606908699542,4.6472,1,-233.21296474470728,0.0,-2.3321296474470676,-3.658824212276314,0,0.0,0.0,0.0,0.0,0.0,,0.05520707376058041,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=5 buf=0.1 R=3.0,2.323606908699542,6.9708,1,-233.21296474470728,0.0,-2.3321296474470676,-3.658824212276314,0,0.0,0.0,0.0,0.0,0.0,,0.05520707376058041,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=5 buf=0.1 R=4.0,2.323606908699542,9.2944,1,-233.21296474470728,0.0,-2.3321296474470676,-3.658824212276314,0,0.0,0.0,0.0,0.0,0.0,,0.05520707376058041,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=5 buf=0.2 R=2.0,2.423606908699542,4.8472,1,-243.2130647024569,0.0,-2.4321306470245663,-3.7574668246775764,0,0.0,0.0,0.0,0.0,0.0,,0.05520707376058041,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=5 buf=0.2 R=3.0,2.423606908699542,7.2708,1,-243.2130647024569,0.0,-2.4321306470245663,-3.7574668246775764,0,0.0,0.0,0.0,0.0,0.0,,0.05520707376058041,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=5 buf=0.2 R=4.0,2.423606908699542,9.6944,1,-243.2130647024569,0.0,-2.4321306470245663,-3.7574668246775764,0,0.0,0.0,0.0,0.0,0.0,,0.05520707376058041,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=10 buf=0.1 R=2.0,1.5394045430407266,3.0788,4,-40.89912572569392,25.0,-1.6359650290277528,-4.388524354027681,0,0.0,0.0,0.0,0.0,25.0,1.9480012884870888,0.22082829504232163,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=10 buf=0.1 R=3.0,1.5394045430407266,4.6182,4,-151.23409662345466,0.0,-6.049363864938185,-8.207831761122202,0,0.0,0.0,0.0,0.0,0.0,,0.22082829504232163,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=10 buf=0.1 R=4.0,1.5394045430407266,6.1576,4,-151.23409662345466,0.0,-6.049363864938185,-8.207831761122202,0,0.0,0.0,0.0,0.0,0.0,,0.22082829504232163,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=10 buf=0.2 R=2.0,1.6394045430407265,3.2788,4,-3.222324344417757,25.0,-0.1288929737767064,-4.234119240144781,0,0.0,0.0,0.0,0.0,25.0,2.884637892048498,0.22082829504232163,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=10 buf=0.2 R=3.0,1.6394045430407265,4.9182,4,-122.28373115375916,0.0,-4.891349246150368,-8.246271538404775,0,0.0,0.0,0.0,0.0,0.0,,0.22082829504232163,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=2 w=10 buf=0.2 R=4.0,1.6394045430407265,6.5576,4,-122.28373115375916,0.0,-4.891349246150368,-8.246271538404775,0,0.0,0.0,0.0,0.0,0.0,,0.22082829504232163,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=5 buf=0.1 R=2.0,2.967732733680058,5.9355,3,-9.908032494084788,66.66666666666666,-0.2972409748225435,-5.1609712972664665,0,0.0,0.0,0.0,0.0,66.66666666666666,0.45006471478072446,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=5 buf=0.1 R=3.0,2.967732733680058,8.9032,3,-9.908032494084788,66.66666666666666,-0.2972409748225435,-5.1609712972664665,0,0.0,0.0,0.0,0.0,66.66666666666666,0.45006471478072446,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=5 buf=0.1 R=4.0,2.967732733680058,11.8709,3,-9.908032494084788,66.66666666666666,-0.2972409748225435,-5.1609712972664665,0,0.0,0.0,0.0,0.0,66.66666666666666,0.45006471478072446,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=5 buf=0.2 R=2.0,3.067732733680058,6.1355,3,15.309001854765787,66.66666666666666,0.4592700556429685,-4.441364618035686,0,0.0,0.0,0.0,0.0,66.66666666666666,0.6025120499067839,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=5 buf=0.2 R=3.0,3.067732733680058,9.2032,3,15.309001854765787,66.66666666666666,0.4592700556429685,-4.441364618035686,0,0.0,0.0,0.0,0.0,66.66666666666666,0.6025120499067839,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=5 buf=0.2 R=4.0,3.067732733680058,12.2709,3,15.309001854765787,66.66666666666666,0.4592700556429685,-4.441364618035686,0,0.0,0.0,0.0,0.0,66.66666666666666,0.6025120499067839,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=10 buf=0.1 R=2.0,3.2709048468698128,6.5418,7,18.11089218293299,42.857142857142854,1.26776245280531,-11.37880030141018,0,0.0,0.0,0.0,0.0,42.857142857142854,1.558629924367513,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=10 buf=0.1 R=3.0,3.2709048468698128,9.8127,7,62.52807226034981,42.857142857142854,4.376965058224491,-11.37880030141018,0,0.0,0.0,0.0,0.0,42.857142857142854,2.111172513308744,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=10 buf=0.1 R=4.0,3.2709048468698128,13.0836,7,59.3400328055086,42.857142857142854,4.1538022963856,-11.37880030141018,0,0.0,0.0,0.0,0.0,42.857142857142854,2.071513814333381,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=10 buf=0.2 R=2.0,3.370904846869813,6.7418,7,19.3282658166593,42.857142857142854,1.3529786071661443,-11.470425340975135,0,0.0,0.0,0.0,0.0,42.857142857142854,1.5707477082725032,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=10 buf=0.2 R=3.0,3.370904846869813,10.1127,7,65.05606900573237,42.857142857142854,4.553924830401268,-11.470425340975135,0,0.0,0.0,0.0,0.0,42.857142857142854,2.132434820528474,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=reversal k=3 w=10 buf=0.2 R=4.0,3.370904846869813,13.4836,7,57.801688177118194,42.857142857142854,4.046118172398283,-11.470425340975135,0,0.0,0.0,0.0,0.0,42.857142857142854,2.043327276875403,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=5 buf=0.1 R=2.0,1.243735589388522,2.4875,5,22.724890406946724,40.0,1.1362445203473293,-2.488766628245009,0,0.0,0.0,0.0,0.0,40.0,1.944596820203049,0.276035368802902,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=5 buf=0.1 R=3.0,1.243735589388522,3.7312,5,72.11582280778748,40.0,3.6057911403893694,-2.488766628244987,0,0.0,0.0,0.0,0.0,40.0,2.8880739058877465,0.276035368802902,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=5 buf=0.1 R=4.0,1.243735589388522,4.9749,5,122.10251780370854,40.0,6.105125890185437,-2.488766628244969,0,0.0,0.0,0.0,0.0,40.0,3.8123543632373633,0.276035368802902,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=5 buf=0.2 R=2.0,1.343735589388522,2.6875,5,24.464444662657115,40.0,1.223222233132848,-2.686160207187336,0,0.0,0.0,0.0,0.0,40.0,1.9425237207801325,0.276035368802902,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=5 buf=0.2 R=3.0,1.343735589388522,4.0312,5,77.79370839286712,40.0,3.889685419643363,-2.6861602071873465,0,0.0,0.0,0.0,0.0,40.0,2.88262356925733,0.276035368802902,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=5 buf=0.2 R=4.0,1.343735589388522,5.3749,5,-40.93934374736673,40.0,-2.0469671873683315,-5.662446575730786,0,0.0,0.0,0.0,0.0,40.0,0.7429904586632774,0.276035368802902,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=10 buf=0.1 R=2.0,0.9784881263109735,1.957,9,-1.5833782702003292,33.33333333333333,-0.14250404431802588,-2.514469396036407,0,0.0,0.0,0.0,0.0,33.33333333333333,1.9522315838466036,0.49686366384522374,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=10 buf=0.1 R=3.0,0.9784881263109735,2.9355,9,30.671602520445756,33.33333333333333,2.7604442268401197,-2.5144693960364415,0,0.0,0.0,0.0,0.0,33.33333333333333,2.9106084064553346,0.49686366384522374,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=10 buf=0.1 R=4.0,0.9784881263109735,3.914,9,63.545723938475525,33.33333333333333,5.719115154462795,-2.5144693960364215,0,0.0,0.0,0.0,0.0,33.33333333333333,3.8566870640126765,0.49686366384522374,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=10 buf=0.2 R=2.0,1.0784881263109736,2.157,9,34.57138374765095,44.44444444444444,3.1114245372885874,-2.162140440831129,0,0.0,0.0,0.0,0.0,44.44444444444444,1.9418698996981538,0.49686366384522374,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=10 buf=0.2 R=3.0,1.0784881263109736,3.2355,9,83.72643332749209,44.44444444444444,7.535378999474296,-2.1621404408311364,0,0.0,0.0,0.0,0.0,44.44444444444444,2.879827761768726,0.49686366384522374,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=2 w=10 buf=0.2 R=4.0,1.0784881263109736,4.314,9,134.44650379870757,44.44444444444444,12.100185341883684,-2.1621404408311227,0,0.0,0.0,0.0,0.0,44.44444444444444,3.795788628908622,0.49686366384522374,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=5 buf=0.1 R=2.0,1.910208594077916,3.8204,3,-4.236168099996576,33.33333333333333,-0.1270850429998971,-1.918689971417225,0,0.0,0.0,0.0,0.0,33.33333333333333,1.9343641501668878,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=5 buf=0.1 R=3.0,1.910208594077916,5.7306,3,-106.3041545237508,33.33333333333333,-3.189124635712526,-5.821045075539274,0,0.0,0.0,0.0,0.0,33.33333333333333,0.3270286066958332,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=5 buf=0.1 R=4.0,1.910208594077916,7.6408,3,-106.3041545237508,33.33333333333333,-3.189124635712526,-5.821045075539274,0,0.0,0.0,0.0,0.0,33.33333333333333,0.3270286066958332,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=5 buf=0.2 R=2.0,2.010208594077916,4.0204,3,-4.620506269016914,33.33333333333333,-0.1386151880705122,-2.018688970994699,0,0.0,0.0,0.0,0.0,33.33333333333333,1.931986577587712,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=5 buf=0.2 R=3.0,2.010208594077916,6.0306,3,-112.8810484259878,33.33333333333333,-3.386431452779637,-5.917065421015438,0,0.0,0.0,0.0,0.0,33.33333333333333,0.31066915281409385,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=5 buf=0.2 R=4.0,2.010208594077916,8.0408,3,-112.8810484259878,33.33333333333333,-3.386431452779637,-5.917065421015438,0,0.0,0.0,0.0,0.0,33.33333333333333,0.31066915281409385,0.16562122128174123,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=10 buf=0.1 R=2.0,1.6870890540442811,3.3742,7,200.98441633876322,71.42857142857143,14.068909143713437,-2.378199613058982,0,0.0,0.0,0.0,0.0,71.42857142857143,1.9637040247452127,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=10 buf=0.1 R=3.0,1.6870890540442811,5.0613,7,296.74918236396246,71.42857142857143,20.77244276547736,-4.00083946238043,0,0.0,0.0,0.0,0.0,71.42857142857143,2.658882600363742,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=10 buf=0.1 R=4.0,1.6870890540442811,6.7484,7,138.32194984960526,57.14285714285714,9.682536489472371,-5.5754048923389155,0,0.0,0.0,0.0,0.0,57.14285714285714,2.7723221034517542,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=10 buf=0.2 R=2.0,1.787089054044281,3.5742,7,213.46421999485315,71.42857142857143,14.942495399639721,-2.477504218559972,0,0.0,0.0,0.0,0.0,71.42857142857143,1.9627388488182986,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=10 buf=0.2 R=3.0,1.787089054044281,5.3613,7,114.81535996973409,57.14285714285714,8.037075197881393,-5.575404892338893,0,0.0,0.0,0.0,0.0,57.14285714285714,2.3390417383443154,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=continuation k=3 w=10 buf=0.2 R=4.0,1.787089054044281,7.1484,7,140.99558812196872,57.14285714285714,9.86969116853782,-5.575404892338893,0,0.0,0.0,0.0,0.0,57.14285714285714,2.701375447564441,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=5 buf=0.1 R=2.0,1.3060268466827956,2.6121,6,-2.326889085885341,33.33333333333333,-0.1396133451531223,-5.197462297765979,0,0.0,0.0,0.0,0.0,33.33333333333333,1.9478901440291947,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=5 buf=0.1 R=3.0,1.3060268466827956,3.9181,6,40.30946910413877,33.33333333333333,2.4185681462483233,-5.197462297765985,0,0.0,0.0,0.0,0.0,33.33333333333333,2.885594932834242,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=5 buf=0.1 R=4.0,1.3060268466827956,5.2241,6,19.78641660955994,33.33333333333333,1.187184996573598,-6.831363817967319,0,0.0,0.0,0.0,0.0,33.33333333333333,2.438710779803429,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=5 buf=0.2 R=2.0,1.4060268466827954,2.8121,6,-2.5945905355838477,33.33333333333333,-0.15567543213502733,-5.485365416606691,0,0.0,0.0,0.0,0.0,33.33333333333333,1.9460792090610233,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=5 buf=0.2 R=3.0,1.4060268466827954,4.2181,6,43.23133033673639,33.33333333333333,2.5938798202041813,-5.485365416606658,0,0.0,0.0,0.0,0.0,33.33333333333333,2.880133650721755,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=5 buf=0.2 R=4.0,1.4060268466827954,5.6241,6,-60.25613329585516,33.33333333333333,-3.6153679977513065,-7.114304987951433,0,0.0,0.0,0.0,0.0,33.33333333333333,0.7141149048026839,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=10 buf=0.1 R=2.0,1.1863095832503192,2.3726,11,8.750996447334812,36.36363636363637,0.9626096092068215,-2.955778410551392,0,0.0,0.0,0.0,0.0,36.36363636363637,1.9485655897686762,0.6072778113663845,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=10 buf=0.1 R=3.0,1.1863095832503192,3.5589,11,52.04230809451656,36.36363636363637,5.724653890396825,-2.9557784105513956,0,0.0,0.0,0.0,0.0,36.36363636363637,2.901622100220613,0.6072778113663845,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=10 buf=0.1 R=4.0,1.1863095832503192,4.7452,11,76.11216918061969,36.36363636363637,8.37233860986817,-3.9980086749460764,0,0.0,0.0,0.0,0.0,36.36363636363637,3.4027751666851884,0.6072778113663845,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=10 buf=0.2 R=2.0,1.286309583250319,2.5726,11,9.411276423695115,36.36363636363637,1.0352404066064524,-3.053997140134659,0,0.0,0.0,0.0,0.0,36.36363636363637,1.9468262096330797,0.6072778113663845,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=10 buf=0.2 R=3.0,1.286309583250319,3.8589,11,56.36091652166363,36.36363636363637,6.1997008173829915,-3.0539971401346584,0,0.0,0.0,0.0,0.0,36.36363636363637,2.8971356681936418,0.6072778113663845,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=2 w=10 buf=0.2 R=4.0,1.286309583250319,5.1452,11,26.74470489063143,36.36363636363637,2.941917537969463,-5.552605614207942,0,0.0,0.0,0.0,0.0,36.36363636363637,2.302712417325537,0.6072778113663845,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=5 buf=0.1 R=2.0,2.7599631700898217,5.5199,6,-82.316673445944,50.0,-4.939000406756644,-9.731464182002082,0,0.0,0.0,0.0,0.0,50.0,0.3924285700418423,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=5 buf=0.1 R=3.0,2.7599631700898217,8.2799,6,-82.316673445944,50.0,-4.939000406756644,-9.731464182002082,0,0.0,0.0,0.0,0.0,50.0,0.3924285700418423,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=5 buf=0.1 R=4.0,2.7599631700898217,11.0399,6,-82.316673445944,50.0,-4.939000406756644,-9.731464182002082,0,0.0,0.0,0.0,0.0,50.0,0.3924285700418423,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=5 buf=0.2 R=2.0,2.859963170089822,5.7199,6,-87.20001392873928,50.0,-5.23200083572436,-9.917046183473879,0,0.0,0.0,0.0,0.0,50.0,0.37819261303368246,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=5 buf=0.2 R=3.0,2.859963170089822,8.5799,6,-87.20001392873928,50.0,-5.23200083572436,-9.917046183473879,0,0.0,0.0,0.0,0.0,50.0,0.37819261303368246,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=5 buf=0.2 R=4.0,2.859963170089822,11.4399,6,-87.20001392873928,50.0,-5.23200083572436,-9.917046183473879,0,0.0,0.0,0.0,0.0,50.0,0.37819261303368246,0.33124244256348245,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=10 buf=0.1 R=2.0,2.7599631700898217,5.5199,10,-74.40609193163945,40.0,-7.440609193163949,-10.433458951827633,0,0.0,0.0,0.0,0.0,40.0,0.6699816350702296,0.552070737605804,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=10 buf=0.1 R=3.0,2.7599631700898217,8.2799,10,-74.40609193163945,40.0,-7.440609193163949,-10.433458951827633,0,0.0,0.0,0.0,0.0,40.0,0.6699816350702296,0.552070737605804,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=10 buf=0.1 R=4.0,2.7599631700898217,11.0399,10,-74.40609193163945,40.0,-7.440609193163949,-10.433458951827633,0,0.0,0.0,0.0,0.0,40.0,0.6699816350702296,0.552070737605804,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=10 buf=0.2 R=2.0,2.859963170089822,5.7199,10,-79.1560234344175,40.0,-7.915602343441752,-10.893093496967868,0,0.0,0.0,0.0,0.0,40.0,0.6457881028486865,0.552070737605804,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=10 buf=0.2 R=3.0,2.859963170089822,8.5799,10,-79.1560234344175,40.0,-7.915602343441752,-10.893093496967868,0,0.0,0.0,0.0,0.0,40.0,0.6457881028486865,0.552070737605804,INSUFFICIENT-SAMPLE
GBPUSD,main mode=both k=3 w=10 buf=0.2 R=4.0,2.859963170089822,11.4399,10,-79.1560234344175,40.0,-7.915602343441752,-10.893093496967868,0,0.0,0.0,0.0,0.0,40.0,0.6457881028486865,0.552070737605804,INSUFFICIENT-SAMPLE
GBPUSD,ablation(a)-no_engulf mode=both k=3 w=10 buf=0.1 R=2.0,1.6935213014517707,3.387,46,27.733036447850203,43.47826086956522,12.757196766011102,-12.260519526409647,17,73.62275546031924,41.17647058823529,12.515868428254272,-7.792669903661562,42.857142857142854,1.9282020232621895,3.4780456469165664,SURVIVOR
GBPUSD,ablation(a)-no_engulf mode=both k=3 w=10 buf=0.1 R=3.0,1.6935213014517707,5.0806,46,-14.956873311664822,34.78260869565217,-6.880161723365818,-24.585385457065463,17,114.01945141926048,41.17647058823529,19.383306741274286,-7.792669903661584,36.507936507936506,2.112332922385646,3.4780456469165664,FAIL
GBPUSD,ablation(a)-no_engulf mode=both k=3 w=10 buf=0.1 R=4.0,1.6935213014517707,6.7741,46,-12.61627436451102,34.78260869565217,-5.803486207675068,-27.36311778793341,17,148.52512152617152,41.17647058823529,25.249270659449152,-7.792669903661557,36.507936507936506,2.330073368793306,3.4780456469165664,FAIL
GBPUSD,ablation(b)-breakout(no_retest) mode=both k=3 buf=0.1 R=2.0,1.9743459284430327,3.9487,52,-14.077752422744966,36.53846153846153,-7.320431259827387,-22.790526263263157,18,194.39095139056997,61.111111111111114,34.9903712503026,-6.429773643887911,42.857142857142854,1.8213278836597488,3.8644951632406284,FAIL
GBPUSD,ablation(b)-breakout(no_retest) mode=both k=3 buf=0.1 R=3.0,1.9743459284430327,5.923,52,2.0242649256829632,34.61538461538461,1.0526177613551457,-21.013510263438366,18,197.72625254770173,61.111111111111114,35.590725458586306,-6.429773643887891,41.42857142857143,2.0606922704665034,3.8644951632406284,SURVIVOR
GBPUSD,ablation(b)-breakout(no_retest) mode=both k=3 buf=0.1 R=4.0,1.9743459284430327,7.8974,52,-4.15258602889802,34.61538461538461,-2.159344735026969,-25.546262355557747,18,170.21489671165375,61.111111111111114,30.638681408097668,-6.429773643887884,41.42857142857143,1.9314296345519764,3.8644951632406284,FAIL
GBPUSD,ablation(c)-trend_filter_on mode=both k=3 w=10 buf=0.1 R=2.0,1.576972091733219,3.1539,7,76.07726686722292,57.14285714285714,5.325408680705612,-4.3673671381673085,0,0.0,0.0,0.0,0.0,57.14285714285714,1.5319332458021984,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,ablation(c)-trend_filter_on mode=both k=3 w=10 buf=0.1 R=3.0,1.576972091733219,4.7309,7,146.14874837805422,57.14285714285714,10.230412386463804,-4.367367138167302,0,0.0,0.0,0.0,0.0,57.14285714285714,2.1924705111079295,0.3864495163240629,INSUFFICIENT-SAMPLE
GBPUSD,ablation(c)-trend_filter_on mode=both k=3 w=10 buf=0.1 R=4.0,1.576972091733219,6.3079,7,-28.476327619613066,42.857142857142854,-1.9933429333729102,-7.424904338636412,0,0.0,0.0,0.0,0.0,42.857142857142854,0.9147203008685233,0.3864495163240629,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=5 buf=0.1 R=2.0,2.106177454527987,4.2124,8,-13.500106539519493,37.5,-1.0800085231615575,-7.3812585660802785,0,0.0,0.0,0.0,0.0,37.5,1.498510579861175,0.3361341315528373,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=5 buf=0.1 R=3.0,2.106177454527987,6.3185,8,-45.20042211764826,25.0,-3.616033769411864,-9.457628253449348,0,0.0,0.0,0.0,0.0,25.0,2.0392077175950503,0.3361341315528373,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=5 buf=0.1 R=4.0,2.106177454527987,8.4247,8,-21.331312969565488,25.0,-1.7065050375652424,-9.457628253449405,0,0.0,0.0,0.0,0.0,25.0,2.5553844789753675,0.3361341315528373,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=5 buf=0.2 R=2.0,2.206177454527987,4.4124,8,68.59354379836509,50.0,5.487483503869206,-4.179425873500596,0,0.0,0.0,0.0,0.0,50.0,1.5836209519164093,0.3361341315528373,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=5 buf=0.2 R=3.0,2.206177454527987,6.6185,8,48.93114781814961,37.5,3.91449182545196,-7.4376140025994975,0,0.0,0.0,0.0,0.0,37.5,2.3140390964443998,0.3361341315528373,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=5 buf=0.2 R=4.0,2.206177454527987,8.8247,8,75.81113101853475,37.5,6.064890481482776,-7.437614002599513,0,0.0,0.0,0.0,0.0,37.5,2.6493333739744167,0.3361341315528373,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=10 buf=0.1 R=2.0,2.154159959672552,4.3083,15,112.24471604886276,53.333333333333336,16.83670740732941,-6.966423052612815,0,0.0,0.0,0.0,0.0,53.333333333333336,1.6933929391508686,0.6302514966615699,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=10 buf=0.1 R=3.0,2.154159959672552,6.4625,15,137.77042152974317,46.666666666666664,20.66556322946147,-9.117691967070432,0,0.0,0.0,0.0,0.0,46.666666666666664,2.362622657620354,0.6302514966615699,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=10 buf=0.1 R=4.0,2.154159959672552,8.6166,15,145.78477007792839,46.666666666666664,21.86771551168927,-10.136860342319858,0,0.0,0.0,0.0,0.0,46.666666666666664,2.393234247984119,0.6302514966615699,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=10 buf=0.2 R=2.0,2.254159959672552,4.5083,15,117.12865310779112,53.333333333333336,17.569297966168662,-7.156505962639288,0,0.0,0.0,0.0,0.0,53.333333333333336,1.6852815529852743,0.6302514966615699,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=10 buf=0.2 R=3.0,2.254159959672552,6.7625,15,138.80348502386587,46.666666666666664,20.820522753579883,-9.396081864579994,0,0.0,0.0,0.0,0.0,46.666666666666664,2.3151105399154246,0.6302514966615699,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=2 w=10 buf=0.2 R=4.0,2.254159959672552,9.0166,15,145.94202721597722,46.666666666666664,21.89130408239659,-10.59517109911883,0,0.0,0.0,0.0,0.0,46.666666666666664,2.3357384812446624,0.6302514966615699,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=3 w=5 buf=0.1 R=2.0,3.156446016207275,6.3129,5,84.23290529318874,40.0,4.211645264659447,-6.9005261397347954,0,0.0,0.0,0.0,0.0,40.0,2.904711568704723,0.21008383222052332,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=3 w=5 buf=0.1 R=3.0,3.156446016207275,9.4693,5,84.23290529318874,40.0,4.211645264659447,-6.9005261397347954,0,0.0,0.0,0.0,0.0,40.0,2.904711568704723,0.21008383222052332,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=3 w=5 buf=0.1 R=4.0,3.156446016207275,12.6258,5,84.23290529318874,40.0,4.211645264659447,-6.9005261397347954,0,0.0,0.0,0.0,0.0,40.0,2.904711568704723,0.21008383222052332,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=3 w=5 buf=0.2 R=2.0,3.256446016207275,6.5129,5,82.0805737776387,40.0,4.104028688881933,-6.996667473633546,0,0.0,0.0,0.0,0.0,40.0,2.8368292786237586,0.21008383222052332,INSUFFICIENT-SAMPLE
USDJPY,main mode=reversal k=3 w=5 buf=0.2 R=3.0,3.256446016207275,9.7693,5,82.0805737776387,40.0,4.104028688881933,-6.996667473633546,0,0.0,0.0,0.0,0.0,40.0,2.8368292786237586,0.21008383222052332,INSUFFICIENT-SAMPLE
