strategy,asset,split,variant,routed_tool,n_total,before_n,before_exp,before_win_pct,before_return_pct,after_n,after_exp,after_win_pct,after_return_pct,n_skipped,skipped_total_pnl,skipped_mean_pnl,skipped_win_pct,control_n_draws,control_removed_pnl_mean,control_removed_pnl_median,control_removed_pnl_std,control_remaining_exp_mean,control_remaining_exp_median,pct_control_removed_pnl_worse_than_eye,pct_control_remaining_exp_worse_than_eye
A_news_momentum,BTC,pooled,veto_tradeable,,427,427,8.193992352191943,31.381733021077284,34.988347343859594,129,8.048875195859626,35.65891472868217,10.383049002658918,298,2460.529834120068,8.256811523892845,29.53020134228188,200,2514.2459978501306,2705.601294930004,1786.0719218081983,7.632470825859143,6.149096429891131,0.54,0.54
A_news_momentum,BTC,pooled,veto_messy,,427,427,8.193992352191943,31.381733021077284,34.988347343859594,151,-4.175458120103079,28.47682119205298,-6.304941761355649,276,4129.328910521524,14.961336632324365,32.971014492753625,200,2306.0188760442065,2260.3235121025855,1969.2218373580995,7.899442770475191,8.202061074724334,0.2,0.2
A_news_momentum,BTC,pooled,routed,breakout,427,427,8.193992352191943,31.381733021077284,34.988347343859594,57,9.99839034194656,42.10526315789473,5.69908249490954,370,2928.926484895007,7.916017526743262,29.72972972972973,200,3011.8415677820817,3026.384701381103,1348.5153177220595,8.54373976498033,8.288597070260654,0.525,0.525
A_news_momentum,BTC,train,veto_tradeable,,315,315,9.56578946970105,32.38095238095238,30.132236829558313,101,7.121333186079719,35.64356435643564,7.192546517940516,214,2293.9690311617787,10.719481454027003,30.8411214953271,200,1732.4127825895348,1747.3168627506534,1526.7458855291811,12.68129604323065,12.533730893120568,0.39,0.39
A_news_momentum,BTC,train,veto_messy,,315,315,9.56578946970105,32.38095238095238,30.132236829558313,111,-4.556456507594587,28.82882882882883,-5.057666723429991,204,3518.990355298829,17.249952722053084,34.31372549019608,200,2015.3415557575954,2055.2445518905038,1654.7279973654065,8.989929073857974,8.63044262221015,0.16,0.16
A_news_momentum,BTC,train,routed,breakout,315,315,9.56578946970105,32.38095238095238,30.132236829558313,45,2.3503181422422004,40.0,1.0576431640089903,270,2907.459366554931,10.768368024277523,31.11111111111111,200,2520.8228808908116,2616.658185745359,1140.5860192653458,10.942240045889307,8.812566604677137,0.375,0.375
A_news_momentum,BTC,val,veto_tradeable,,112,112,4.335812959197584,28.57142857142857,4.856110514301295,28,11.394651731137145,35.714285714285715,3.190502484718401,84,166.56080295828988,1.9828667018844033,26.190476190476193,200,390.0409980494839,452.838638639671,803.3711109750799,3.4132161921659203,1.1704433139449515,0.58,0.58
A_news_momentum,BTC,val,veto_messy,,112,112,4.335812959197584,28.57142857142857,4.856110514301295,40,-3.118187594814141,27.500000000000004,-1.2472750379256565,72,610.3385552226953,8.47692437809299,29.166666666666668,200,393.27340465177883,371.6601651452779,1042.0854054216084,2.3084411694587708,2.8487721571212985,0.425,0.425
A_news_momentum,BTC,val,routed,breakout,112,112,4.335812959197584,28.57142857142857,4.856110514301295,12,38.67866109083789,50.0,4.641439330900547,100,21.46711834007515,0.2146711834007515,26.0,200,486.7918965231999,558.5213048954458,634.8213258675846,-0.09840375775585766,-6.075854455443016,0.77,0.77
A_news_momentum,ETH,pooled,veto_tradeable,,470,470,5.193621314789625,25.957446808510635,24.41002017951124,126,16.14891071368112,28.57142857142857,20.34762749923821,344,406.2392680273015,1.1809281047305276,25.0,200,1883.1377548947025,1658.3923659390957,2701.576995459745,4.427494151241434,6.211187714381172,0.705,0.705
A_news_momentum,ETH,pooled,veto_messy,,470,470,5.193621314789625,25.957446808510635,24.41002017951124,157,23.665566213406674,27.388535031847134,37.15493895504848,313,-1274.4918775537262,-4.071859033717975,25.23961661341853,200,1514.5704269243404,1439.4018297087453,2811.0914272903033,5.900838159406259,6.379619033390947,0.855,0.855
A_news_momentum,ETH,pooled,routed,breakout,470,470,5.193621314789625,25.957446808510635,24.41002017951124,43,29.004815014003512,37.2093023255814,12.47207045602151,427,1193.7949723489714,2.7957727689671463,24.824355971896956,200,2261.432903058695,2465.0663682413265,1602.4818775396054,4.17602592773088,-0.5596360532605427,0.74,0.74
A_news_momentum,ETH,train,veto_tradeable,,356,356,3.384628530336453,25.56179775280899,12.049277567997773,92,1.5954259838230596,26.08695652173913,1.4677919051172148,264,1058.1485662880555,4.008138508666876,25.37878787878788,200,1026.9871570406501,751.9399056568973,2328.221191973918,1.934136953903553,4.923780990683476,0.47,0.47
A_news_momentum,ETH,train,veto_messy,,356,356,3.384628530336453,25.56179775280899,12.049277567997773,118,18.491213928212698,25.423728813559322,21.819632435290984,238,-977.0354867293215,-4.105191120711435,25.630252100840334,200,595.1632001821553,500.03563359100883,2528.7570386647494,5.167496242522218,5.973662061091248,0.715,0.715
A_news_momentum,ETH,train,routed,breakout,356,356,3.384628530336453,25.56179775280899,12.049277567997773,33,-11.351989158138803,30.303030303030305,-3.746156422185805,323,1579.5433990183565,4.890227241542899,25.077399380804955,200,1128.238968112981,1234.343405825614,1526.9198763822146,2.323902687478668,-0.891383303813232,0.395,0.395
A_news_momentum,ETH,val,veto_tradeable,,114,114,10.842756676766191,27.192982456140353,12.360742611513457,34,55.528928218002925,35.294117647058826,18.879835594120994,80,-651.9092982607536,-8.14886622825942,23.75,200,781.6997359017774,772.0297593406096,1085.9668598513226,13.363956624987312,13.648367700315776,0.9,0.9
A_news_momentum,ETH,val,veto_messy,,114,114,10.842756676766191,27.192982456140353,12.360742611513457,39,39.32129876860896,33.33333333333333,15.335306519757493,75,-297.45639082440397,-3.966085210992053,24.0,200,908.6502434797487,1015.7441544846355,1116.37315111863,8.395487632605061,5.649489914531046,0.865,0.865
A_news_momentum,ETH,val,routed,breakout,114,114,10.842756676766191,27.192982456140353,12.360742611513457,10,162.1822687820732,60.0,16.21822687820732,104,-385.7484266693858,-3.709119487205633,24.03846153846154,200,1096.218646230562,1182.3385967292334,675.097829820259,13.9855614920784,5.37356644221126,0.985,0.985
B_washout_dip,BTC,pooled,veto_tradeable,,47,47,-6.424338897026323,46.808510638297875,-3.019439281602372,14,5.087564313554529,50.0,0.7122590038976341,33,-373.1698285500006,-11.308176622727292,45.45454545454545,200,-243.18638634539792,-236.79603471579867,287.18907403809334,-4.196967272488519,-4.653420960317037,0.69,0.69
B_washout_dip,BTC,pooled,veto_messy,,47,47,-6.424338897026323,46.808510638297875,-3.019439281602372,20,24.869070911312974,60.0,4.973814182262594,27,-799.3253463864967,-29.604642458759137,37.03703703703704,200,-147.17198528948578,-140.00112422089842,300.8053210230616,-7.7385971435375716,-8.097140196966938,0.98,0.98
B_washout_dip,BTC,pooled,routed,range-fade,47,47,-6.424338897026323,46.808510638297875,-3.019439281602372,0,,,0.0,47,-301.9439281602372,-6.424338897026323,46.808510638297875,0,,,,,,,
B_washout_dip,BTC,train,veto_tradeable,,33,33,2.9365033592468093,51.515151515151516,0.9690461085514471,12,-9.288654851665797,41.66666666666667,-1.1146385821998956,21,208.36846907513427,9.92230805119687,57.14285714285714,200,94.61115954822267,99.51864850930542,241.82402057009097,0.19112094224350373,-0.21783647118005925,0.325,0.325
B_washout_dip,BTC,train,veto_messy,,33,33,2.9365033592468093,51.515151515151516,0.9690461085514471,16,18.01133745001141,56.25,2.8818139920018258,17,-191.27678834503786,-11.251575785002228,47.05882352941176,200,60.936135285214284,58.87866445328655,233.5539771818901,2.2480297231206516,2.3766216501161352,0.855,0.855
B_washout_dip,BTC,train,routed,range-fade,33,33,2.9365033592468093,51.515151515151516,0.9690461085514471,0,,,0.0,33,96.90461085514471,2.9365033592468093,51.515151515151516,0,,,,,,,
B_washout_dip,BTC,val,veto_tradeable,,14,14,-28.489181358241563,35.714285714285715,-3.988485390153819,2,91.34487930487649,100.0,1.8268975860975298,12,-581.5382976251349,-48.46152480209457,25.0,200,-329.989984427921,-315.0769724146594,118.77800537651937,-34.42927729373045,-41.885783300361254,0.955,0.955
B_washout_dip,BTC,val,veto_messy,,14,14,-28.489181358241563,35.714285714285715,-3.988485390153819,4,52.30000475651923,75.0,2.092000190260769,10,-608.0485580414588,-60.80485580414588,20.0,200,-293.5104608678301,-288.5263312088109,157.18248480674265,-26.334519536887946,-27.580551951642747,0.98,0.98
B_washout_dip,BTC,val,routed,range-fade,14,14,-28.489181358241563,35.714285714285715,-3.988485390153819,0,,,0.0,14,-398.8485390153819,-28.489181358241563,35.714285714285715,0,,,,,,,
B_washout_dip,ETH,pooled,veto_tradeable,,47,47,9.782921234569004,59.57446808510638,4.597972980247432,10,35.58038856341864,70.0,3.5580388563418635,37,103.99341239055684,2.810632767312347,56.75675675675676,200,342.8159630422698,345.5215424928392,272.29094420295047,11.698133498247344,11.4275755531904,0.805,0.805
B_washout_dip,ETH,pooled,veto_messy,,47,47,9.782921234569004,59.57446808510638,4.597972980247432,15,54.255516622054714,80.0,8.138327493308207,32,-354.03545130607745,-11.06360785331492,50.0,200,311.49888585242076,294.2647956127703,313.1347652902696,9.886560811488163,11.035500160798195,0.98,0.98
B_washout_dip,ETH,pooled,routed,range-fade,47,47,9.782921234569004,59.57446808510638,4.597972980247432,0,,,0.0,47,459.7972980247432,9.782921234569004,59.57446808510638,0,,,,,,,
B_washout_dip,ETH,train,veto_tradeable,,35,35,15.763379494324285,62.857142857142854,5.5171828230135,10,35.58038856341864,70.0,3.5580388563418635,25,195.9143966671636,7.836575866686544,60.0,200,413.81534666091744,411.15171812886,264.89257759686666,13.79029356404325,14.056656417248997,0.795,0.795
B_washout_dip,ETH,train,veto_messy,,35,35,15.763379494324285,62.857142857142854,5.5171828230135,13,47.43540449592785,76.92307692307693,6.16660258447062,22,-64.94197614571203,-2.9519080066232743,54.54545454545454,200,341.9940888362889,298.81430836824256,293.127933721351,16.132630266543167,19.45415184100826,0.94,0.94
B_washout_dip,ETH,train,routed,range-fade,35,35,15.763379494324285,62.857142857142854,5.5171828230135,0,,,0.0,35,551.71828230135,15.763379494324285,62.857142857142854,0,,,,,,,
B_washout_dip,ETH,val,veto_tradeable,,12,12,-7.660082023050563,50.0,-0.9192098427660675,0,,,0.0,12,-91.92098427660676,-7.660082023050563,50.0,0,,,,,,,
